gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Casp4	2.1977589986855508e-117	0.7244059897385002	0.73	0.339	4.62694201993269e-113	9.750918080280389e-86	0.6229700709051773	0.731	0.406	2.0528607834414303e-81	9.750918080280389e-86	4.395517997371065e-117	BEC
March5	2.2849592019506045e-117	0.7126388719387022	0.761	0.456	4.8105246078666077e-113	2.780418073627463e-94	0.6299336867512926	0.77	0.497	5.853614170407898e-90	2.780418073627463e-94	4.5699184039011984e-117	BEC
Sp100	3.767186544365081e-99	0.5954183856767826	0.809	0.505	7.931057831851805e-95	2.6207251837576998e-117	0.6957739604178605	0.834	0.52	5.517412729365086e-113	3.767186544365081e-99	5.241450367515307e-117	BEC
Tor3a	6.0389343672500064e-117	0.7024314908475862	0.726	0.32	1.2713768523371438e-112	2.227123576135398e-105	0.6985291666555374	0.726	0.344	4.688763264837853e-101	2.227123576135398e-105	1.2077868734500128e-116	BEC
Il15	1.3568957659639637e-116	0.7302518475211209	0.685	0.253	2.856672656083933e-112	1.969553499324991e-96	0.7057327376748301	0.689	0.279	4.146500982128903e-92	1.969553499324991e-96	2.7137915319279595e-116	BEC
Msn	1.7298502141438917e-116	0.44536347820718025	0.917	0.743	3.6418536558371353e-112	5.929014066825856e-104	0.44845092727779234	0.925	0.727	1.2482353314888476e-99	5.929014066825856e-104	3.459700428287728e-116	BEC
Tpm4	2.4253618134735556e-116	0.5175349344219717	0.906	0.703	5.106114225905877e-112	1.2691519237328651e-90	0.4742594653901968	0.916	0.729	2.671945545034801e-86	1.2691519237328651e-90	4.850723626947092e-116	BEC
Timp1	3.8120037116014077e-116	0.740333715128924	0.658	0.198	8.025411414034443e-112	4.6501760313131355e-92	0.690531506387433	0.659	0.244	9.790015598723544e-88	4.6501760313131355e-92	7.624007423202957e-116	BEC
Rell1	1.6766067938266803e-115	0.7275673604934014	0.756	0.38	3.52976028304331e-111	8.840526578539693e-81	0.6023710772887085	0.744	0.464	1.8611960605799615e-76	8.840526578539693e-81	3.353213587653374e-115	BEC
Endod1	8.777196723276579e-115	0.7246524493931616	0.701	0.273	1.8478632261514182e-110	1.2023027266980805e-81	0.654758703314892	0.688	0.327	2.5312079305174688e-77	1.2023027266980805e-81	1.7554393446553547e-114	BEC
Cfb	1.0516409687931813e-114	0.7597522754419402	0.8	0.372	2.2140197316002846e-110	1.9252746072107586e-111	0.760509122090171	0.85	0.487	4.05328063056081e-107	1.9252746072107586e-111	2.1032819375864215e-114	BEC
Psme2	3.554013038634334e-114	0.5960206782099413	0.822	0.589	7.482263650236863e-110	6.867303730072918e-108	0.5675892462810329	0.864	0.631	1.4457734542922516e-103	6.867303730072918e-108	7.108026077268578e-114	BEC
Rnf19b	7.939220078238955e-114	0.6957525720588822	0.739	0.342	1.6714440030716473e-109	1.0668724258877428e-69	0.5522286158277997	0.768	0.466	2.2460865182214647e-65	1.0668724258877428e-69	1.5878440156477818e-113	BEC
Ccl7	7.073928105047004e-113	0.6510897645688373	0.527	0.029	1.4892740839555458e-108	1.9717641522190043e-106	0.6778502292477171	0.655	0.085	4.1511550696666695e-102	1.9717641522190043e-106	1.4147856210093943e-112	BEC
Mbd2	1.7054549452799535e-112	0.6029713775026863	0.813	0.574	3.590494296297886e-108	6.183924468784549e-73	0.4782596385635235	0.813	0.607	1.3019016184132112e-68	6.183924468784549e-73	3.4109098905599398e-112	BEC
Cct3	1.975012304225253e-112	0.655653963540959	0.77	0.475	4.157993404085425e-108	5.932721132025223e-49	0.38574860097447383	0.752	0.559	1.2490157799252703e-44	5.932721132025223e-49	3.9500246084504915e-112	BEC
Znfx1	2.4646166395434385e-110	0.6604471578749114	0.713	0.316	5.188757411230801e-106	2.0531902104876598e-106	0.695173094950423	0.743	0.368	4.32258135013967e-102	2.0531902104876598e-106	4.9292332790868576e-110	BEC
Cycs	5.204508248282116e-110	0.6109065932317579	0.817	0.55	1.0957051215108338e-105	5.5483158084758365e-77	0.47277504720181485	0.827	0.615	1.168086927158418e-72	5.5483158084758365e-77	1.0409016496564143e-109	BEC
Zfas1	1.49790032172706e-107	0.6627264386346149	0.766	0.459	3.1535295473319795e-103	2.8137506551558227e-109	0.7085478389757816	0.808	0.522	5.923789254299554e-105	1.49790032172706e-107	5.627501310311724e-109	BEC
Litaf	2.5341657558953247e-108	0.6400512591047849	0.774	0.457	5.3351791658864273e-104	7.157094360980695e-71	0.4951232415868023	0.787	0.534	1.5067830758172657e-66	7.157094360980695e-71	5.0683315117905994e-108	BEC
Il18bp	4.820814258789746e-108	0.6317433840465464	0.664	0.251	1.0149260259030052e-103	5.342947872123679e-96	0.6310545306568813	0.7	0.315	1.1248508155181981e-91	5.342947872123679e-96	9.641628517579553e-108	BEC
Adamts9	3.828847872243883e-99	0.6574601453530278	0.768	0.452	8.060873425435046e-95	1.2013282610908104e-107	0.7279276148141507	0.805	0.489	2.529156388074483e-103	3.828847872243883e-99	2.4026565221816278e-107	BEC
Apol10b	3.035899461227138e-107	0.6491581892924344	0.641	0.189	6.391479135721494e-103	1.0072620229148896e-90	0.6301035622161341	0.62	0.184	2.1205887368427172e-86	1.0072620229148896e-90	6.07179892245426e-107	BEC
Ifih1	6.186439975050172e-107	0.6573300566823719	0.726	0.343	1.3024312079473127e-102	1.6545880254968867e-92	0.641684178551425	0.746	0.389	3.483404170078595e-88	1.6545880254968867e-92	1.2372879950100383e-106	BEC
Ms4a4d	2.518845079220376e-106	0.7227517396501577	0.543	0.069	5.302924545282657e-102	1.0117293779851401e-89	0.7163829958728394	0.571	0.093	2.1299938594721155e-85	1.0117293779851401e-89	5.037690158440823e-106	BEC
Tor1aip1	2.7902669245502654e-106	0.5764692532863027	0.81	0.54	5.874348956255674e-102	2.9200454730545767e-72	0.4699936036086324	0.819	0.605	6.1475717344218006e-68	2.9200454730545767e-72	5.580533849100607e-106	BEC
Apol9b	5.193014098553826e-106	0.6055064735331359	0.569	0.097	1.093285258168537e-101	4.134739698871891e-92	0.6188858552459311	0.585	0.114	8.704867488034993e-88	4.134739698871891e-92	1.038602819710769e-105	BEC
Snx10	8.111673008160072e-106	0.5904843819812218	0.591	0.131	1.70775051840794e-101	1.745610082246452e-104	0.6547998463055978	0.635	0.137	3.6750329061534554e-100	1.745610082246452e-104	1.6223346016320229e-105	BEC
Eif2ak2	9.572397024285739e-106	0.6526643001362704	0.731	0.384	2.0152767455228767e-101	2.2529004559697995e-94	0.6646337854292945	0.732	0.395	4.743031329953219e-90	2.2529004559697995e-94	1.9144794048571663e-105	BEC
Ube2l6	1.3334612969418666e-105	0.6634843171751592	0.734	0.346	2.8073360684517118e-101	1.1435447362771302e-102	0.6782044994498013	0.741	0.366	2.4075047332842423e-98	1.1435447362771302e-102	2.6669225938837533e-105	BEC
Naa20	3.09774551222095e-105	0.6658560507303551	0.732	0.41	6.521683626878766e-101	2.738601345625549e-72	0.5209251222470201	0.731	0.489	5.765577412945468e-68	2.738601345625549e-72	6.195491024441894e-105	BEC
Wdr89	1.3225689294838848e-93	0.5778008471089411	0.653	0.287	2.7844043672424227e-89	3.496865621207614e-105	0.7005281545017126	0.741	0.373	7.36195119232839e-101	1.3225689294838848e-93	6.993731242415243e-105	BEC
Cflar	4.9330835682597905e-105	0.6060219722864532	0.772	0.469	1.0385620836257337e-100	2.5483286421395686e-103	0.6263648838276225	0.799	0.507	5.364996290296434e-99	2.5483286421395686e-103	9.866167136519517e-105	BEC
Hif1a	1.2966318840535681e-104	0.6079250843549072	0.807	0.508	2.729799105497977e-100	2.5865280165016922e-87	0.5632378901032365	0.819	0.582	5.4454174331410125e-83	2.5865280165016922e-87	2.593263768107169e-104	BEC
Pgs1	8.28341306632783e-104	0.6431599084558476	0.65	0.257	1.7439069528539979e-99	2.15840697417399e-73	0.5543714877071908	0.623	0.29	4.544094202728501e-69	2.15840697417399e-73	1.6566826132655528e-103	BEC
Ifi35	8.5410430522529e-104	0.6367050590176188	0.77	0.494	1.798145793790803e-99	1.4801674353682673e-72	0.5036698782597351	0.785	0.555	3.116196501680813e-68	1.4801674353682673e-72	1.7082086104505752e-103	BEC
Sp140	2.0173725970154521e-103	0.640915916883716	0.645	0.224	4.247174528496631e-99	2.7120717143436993e-101	0.6839129750710365	0.654	0.203	5.70972458020779e-97	2.7120717143436993e-101	4.034745194030915e-103	BEC
Hdc	2.490193325174999e-102	0.5137236600039837	0.526	0.063	5.2426040074909255e-98	1.9498254829261145e-66	0.4531949307033764	0.473	0.083	4.104967589204349e-62	1.9498254829261145e-66	4.9803866503500195e-102	BEC
Rab5c	3.3156902506979445e-102	0.5292385817148441	0.82	0.609	6.980522684794382e-98	2.079781420192494e-75	0.47150574856306604	0.824	0.615	4.378563823931258e-71	2.079781420192494e-75	6.631380501395979e-102	BEC
Hbegf	1.9762304639745616e-101	0.7945020645355474	0.712	0.328	4.1605579958056447e-97	5.571283736146519e-25	0.36107628560659133	0.718	0.516	1.1729223649709266e-20	5.571283736146519e-25	3.952460927949095e-101	BEC
AW112010	2.626734767664857e-48	0.44408700273568813	0.808	0.587	5.5300647063648235e-44	2.240845505861883e-101	0.648184678699354	0.883	0.619	4.717652043491022e-97	2.626734767664857e-48	4.4816910117237725e-101	BEC
Tap2	9.243930692834134e-101	0.5591535309390494	0.811	0.554	1.94612472876237e-96	9.559850702101324e-90	0.5414666490538959	0.835	0.586	2.0126353683133916e-85	9.559850702101324e-90	1.8487861385668493e-100	BEC
Trim30d	1.230011557150791e-100	0.5996747688582351	0.659	0.248	2.5895433312695604e-96	1.7753554310367299e-93	0.6352182859413182	0.657	0.255	3.7376557889616274e-89	1.7753554310367299e-93	2.4600231143015856e-100	BEC
Parp9	3.9067134082076e-97	0.6006055490732711	0.704	0.346	8.22480373829946e-93	2.3194289126582496e-100	0.6538547646736873	0.734	0.36	4.883093689819413e-96	3.9067134082076e-97	4.63885782531651e-100	BEC
Inhbb	4.6573131035657085e-99	0.7662326487040677	0.561	0.118	9.805041276936886e-95	5.719303878439855e-86	0.7880872383161059	0.58	0.133	1.2040850455279427e-81	5.719303878439855e-86	9.314626207131376e-99	BEC
S1pr1	3.6712303332252725e-95	0.4989830158693591	0.881	0.662	7.729041220539166e-91	1.0582704295190021e-98	0.5106237113551397	0.91	0.685	2.2279767352663552e-94	3.6712303332252725e-95	2.116540859038028e-98	BEC
Mthfd2	2.6883335460420782e-98	0.5940828669501663	0.515	0.066	5.659748614482387e-94	6.665225791666073e-68	0.5293467924764609	0.505	0.124	1.4032299859194584e-63	6.665225791666073e-68	5.376667092084113e-98	BEC
Nlrc5	2.942079292983367e-98	0.502497518433654	0.585	0.134	6.193959535517882e-94	2.545776389885502e-88	0.5540403700426617	0.608	0.166	5.359623033625947e-84	2.545776389885502e-88	5.884158585966805e-98	BEC
Nt5c3	5.5828076562513494e-98	0.5953041150393081	0.634	0.231	1.1753484958705966e-93	3.7274057947149567e-85	0.594810072600408	0.648	0.259	7.847307419613398e-81	3.7274057947149567e-85	1.1165615312502774e-97	BEC
Nmi	6.602913749405074e-98	0.6117040294907254	0.75	0.442	1.3901114316622502e-93	1.8671612171192653e-75	0.5369726735806474	0.749	0.485	3.930934510401189e-71	1.8671612171192653e-75	1.320582749881034e-97	BEC
Txn1	3.1436312122871603e-97	0.4541064424118648	0.894	0.704	6.618286791228158e-93	5.4186740134255e-84	0.4019054514231737	0.931	0.766	1.1407934400464704e-79	5.4186740134255e-84	6.287262424574395e-97	BEC
Pkm	1.0108314519514906e-96	0.525663360666716	0.837	0.618	2.1281034557934734e-92	1.241004185738389e-66	0.4221630597917848	0.829	0.658	2.6126861122350303e-62	1.241004185738389e-66	2.02166290390296e-96	BEC
Aida	8.600386856366425e-95	0.5893996647359534	0.734	0.408	1.8106394448708235e-90	8.145407482495792e-86	0.5884465109367294	0.745	0.46	1.7148526372898391e-81	8.145407482495792e-86	1.7200773712733025e-94	BEC
Helz2	1.1161769420124524e-94	0.5920091330304599	0.696	0.341	2.349887316018816e-90	1.4677944569248777e-94	0.6305233939392503	0.735	0.406	3.090147670163945e-90	1.4677944569248777e-94	2.2323538840249056e-94	BEC
Pakap.1	1.2501269605125424e-94	0.5364344295784106	0.834	0.59	2.6318922899670556e-90	4.651572047500601e-94	0.5450800664855949	0.874	0.623	9.792954631603015e-90	4.651572047500601e-94	2.500253921025101e-94	BEC
Nudt4	1.6987812909365362e-94	0.6375764433635978	0.809	0.535	3.57644425180869e-90	1.6367061745319649e-59	0.49517815797817266	0.815	0.615	3.4457575092421455e-55	1.6367061745319649e-59	3.3975625818730756e-94	BEC
Pik3r1	1.4342838912498673e-93	0.6170947059668106	0.708	0.382	3.0195978762483457e-89	6.666448773681837e-68	0.5251214850016703	0.738	0.476	1.403487460323237e-63	6.666448773681837e-68	2.8685677824997464e-93	BEC
Mlkl	1.5636093863827714e-93	0.5473762956057698	0.623	0.241	3.291866841151649e-89	1.2543923158168202e-65	0.48145947575645176	0.598	0.277	2.6408721424891515e-61	1.2543923158168202e-65	3.1272187727655794e-93	BEC
Slc15a3	1.6397725632567387e-93	0.5867891720873988	0.593	0.176	3.452213177424412e-89	2.9998022038869574e-61	0.500324385866188	0.556	0.201	6.315483579843212e-57	2.9998022038869574e-61	3.279545126513519e-93	BEC
Pml	1.974664482524006e-93	0.5401612438250512	0.641	0.255	4.15726113505779e-89	1.6881416883394176e-77	0.5468309125193316	0.645	0.3	3.554044696460976e-73	1.6881416883394176e-77	3.949328965048054e-93	BEC
Angpt2	2.579906328970764e-93	0.7252323117497067	0.633	0.231	5.43147679438215e-89	1.0635245564299267e-67	0.6453919777610919	0.645	0.306	2.2390382486519248e-63	1.0635245564299267e-67	5.15981265794157e-93	BEC
Gm20559	5.049483191514377e-93	0.5801553786837705	0.656	0.266	1.0630676963095218e-88	1.2890076303563715e-92	0.6577405185159664	0.682	0.302	2.7137477641892687e-88	1.2890076303563715e-92	1.0098966383028778e-92	BEC
Aftph	2.9091763873700807e-91	0.6007339883021949	0.633	0.266	6.124689048330231e-87	4.1604184499144647e-88	0.6392219609180949	0.656	0.284	8.758928962604923e-84	4.1604184499144647e-88	5.818352774740135e-91	BEC
Ece1	2.391341851462888e-62	0.39944569406223573	0.82	0.648	5.034491999884818e-58	3.883003862054514e-91	0.5355255607597228	0.867	0.652	8.174888030783368e-87	2.391341851462888e-62	7.766007724109072e-91	BEC
N4bp1	4.274664671464387e-91	0.5825758958863745	0.725	0.44	8.999451532833973e-87	3.7524506061033565e-81	0.5549910965547755	0.744	0.47	7.900034261029396e-77	3.7524506061033565e-81	8.549329342928763e-91	BEC
Tor1aip2	8.937542673315997e-91	0.5605391048320358	0.719	0.404	1.881620859013217e-86	2.4596747993791917e-87	0.5894658806199338	0.751	0.476	5.178353355133012e-83	2.4596747993791917e-87	1.7875085346631902e-90	BEC
Parp12	1.8800491911966183e-90	0.5354550820815304	0.643	0.257	3.9580675622262404e-86	3.3324422544525766e-85	0.5715715930572183	0.657	0.279	7.015790678299009e-81	3.3324422544525766e-85	3.760098382393213e-90	BEC
Gch1	1.9984767825384085e-90	0.6007084235646393	0.674	0.319	4.2073931702781115e-86	1.0919716443610611e-58	0.48415487699558873	0.66	0.404	2.298927902873342e-54	1.0919716443610611e-58	3.996953565076787e-90	BEC
Ascc3	4.240972553646846e-90	0.5740523077143119	0.705	0.369	8.928519517192704e-86	2.5296356913823993e-69	0.5187536902146925	0.703	0.422	5.325642021067365e-65	2.5296356913823993e-69	8.481945107293589e-90	BEC
Dhx58	7.832288299416684e-90	0.5129307054267466	0.576	0.179	1.6489316556761944e-85	9.938310640762804e-69	0.4799785088796327	0.579	0.213	2.092312539199793e-64	9.938310640762804e-69	1.5664576598833182e-89	BEC
Slfn9	5.298205282336425e-89	0.5491419467820073	0.572	0.141	1.1154311580902876e-84	1.1684352599115173e-76	0.5553742133425533	0.551	0.12	2.4599067526917173e-72	1.1684352599115173e-76	1.0596410564672949e-88	BEC
Ddx58	2.8528760488286065e-88	0.5493454278462102	0.731	0.417	6.0061599455988655e-84	8.033815008064915e-86	0.5645739867107713	0.748	0.445	1.6913590736479067e-81	8.033815008064915e-86	5.705752097657296e-88	BEC
Tnfsf10	1.8022638356218614e-87	0.5717214854962711	0.78	0.502	3.794306053134705e-83	1.4114880051810236e-86	0.6020135740141006	0.803	0.538	2.971605697307609e-82	1.4114880051810236e-86	3.6045276712437367e-87	BEC
Apol9a	1.5644755317483172e-79	0.49807734252279295	0.481	0.088	3.2936903369897324e-75	6.447071219743787e-87	0.6093939924323526	0.534	0.066	1.3573019038926596e-82	1.5644755317483172e-79	1.2894142439487554e-86	BEC
Cd40	1.035690480783791e-86	0.507707230508984	0.453	0.039	2.1804391691941153e-82	3.423854737917451e-55	0.40257423144408927	0.402	0.054	7.20824137973761e-51	3.423854737917451e-55	2.0713809615676112e-86	BEC
Sema7a	1.9402725625876278e-64	0.49447261951549537	0.776	0.527	4.084855826015733e-60	1.1005463451930521e-86	0.6023615516387308	0.827	0.553	2.3169802205349327e-82	1.9402725625876278e-64	2.2010926903860928e-86	BEC
Zfp593	1.613876245060028e-86	0.5160228119448514	0.592	0.218	3.397693658724877e-82	1.2916498130304014e-44	0.4002693362517058	0.564	0.321	2.719310351372904e-40	1.2916498130304014e-44	3.227752490120056e-86	BEC
Stat2	1.7534462728105632e-74	0.49132253543987653	0.657	0.322	3.691530438148079e-70	3.681678185562349e-86	0.5899424016331289	0.683	0.319	7.751037084064413e-82	1.7534462728105632e-74	7.363356371124759e-86	BEC
Anxa2	4.513695203010214e-86	0.5245866225129652	0.865	0.631	9.502682510897404e-82	1.393671047140564e-31	0.31560990201719386	0.861	0.694	2.9340956555450294e-27	1.393671047140564e-31	9.027390406020357e-86	BEC
Pfkfb3	2.963569681482209e-78	0.5522678898894096	0.599	0.238	6.239203250424495e-74	4.764443350531167e-86	0.6583486349372225	0.655	0.271	1.0030582585873266e-81	2.963569681482209e-78	9.528886701062376e-86	BEC
Irf1	1.783219217191128e-78	0.527419108664604	0.816	0.557	3.7542114179524824e-74	7.975658019679833e-86	0.5897510103727313	0.84	0.563	1.6791152828831952e-81	1.783219217191128e-78	1.5951316039359477e-85	BEC
Fmnl2	2.844003757694887e-85	0.5604599368981529	0.554	0.163	5.987481111075046e-81	9.012059642137028e-59	0.48890127722835375	0.555	0.234	1.8973089164591083e-54	9.012059642137028e-59	5.688007515389809e-85	BEC
Clec2d	6.026194881263793e-59	0.4521124605949578	0.82	0.603	1.2686948083524662e-54	1.9418731994175084e-84	0.5783435148212223	0.869	0.621	4.0882256467336806e-80	6.026194881263793e-59	3.8837463988350657e-84	BEC
Psmb9	1.4391636765767164e-74	0.46740133947702256	0.798	0.573	3.029871288296961e-70	8.407538765936866e-84	0.5270014513604983	0.822	0.582	1.7700391363926884e-79	1.4391636765767164e-74	1.6815077531873948e-83	BEC
Gpatch4	1.1049381358546478e-83	0.5523822417095158	0.558	0.185	2.32622625741479e-79	2.0408316518969195e-42	0.41804842000836656	0.517	0.263	4.296562876738585e-38	2.0408316518969195e-42	2.2098762717093244e-83	BEC
Smchd1	1.9118032134600457e-61	0.48235432098555175	0.706	0.46	4.0249193052974346e-57	2.2757925291604867e-83	0.6144412437867675	0.755	0.472	4.7912260116415726e-79	1.9118032134600457e-61	4.5515850583209815e-83	BEC
Il4ra	5.78554111492476e-83	0.5770561752922312	0.615	0.251	1.2180299709251098e-78	4.86250757776508e-70	0.5709872537044101	0.614	0.273	1.0237037203468824e-65	4.86250757776508e-70	1.1571082229849584e-82	BEC
G3bp2	6.9624354193968565e-81	0.5017279690999484	0.777	0.524	1.4658015288456204e-76	1.9796121836061924e-82	0.5239452151181153	0.801	0.584	4.1676775301461166e-78	6.9624354193968565e-81	3.95922436721244e-82	BEC
Mt2	2.5084172466366852e-82	0.7259520688601333	0.474	0.069	5.280970829344214e-78	5.937472615078895e-65	0.6713266602366058	0.512	0.118	1.2500161096525598e-60	5.937472615078895e-65	5.01683449327334e-82	BEC
Ptbp3	8.916238045671708e-82	0.4684054340621343	0.841	0.583	1.8771355957552648e-77	6.408178096431715e-78	0.47378488949651476	0.851	0.603	1.3491137346417689e-73	6.408178096431715e-78	1.7832476091343496e-81	BEC
Usp25	1.305464161773751e-81	0.5360115095628665	0.717	0.424	2.7483936997822783e-77	4.958218997556523e-75	0.534772910317314	0.737	0.462	1.0438538455555747e-70	4.958218997556523e-75	2.6109283235475335e-81	BEC
Socs1	3.275527241424053e-79	0.5679843052812412	0.607	0.238	6.895967501370059e-75	2.622179111654301e-81	0.6119283895759547	0.637	0.248	5.520473683765801e-77	3.275527241424053e-79	5.244358223308562e-81	BEC
Slfn4	3.2880524201980757e-80	0.5021004410845	0.396	0.012	6.922336760243008e-76	1.7093692254571556e-58	0.4668316592754973	0.367	0.006	3.59873503035495e-54	1.7093692254571556e-58	6.576104840396177e-80	BEC
Pim1	5.712339929982765e-80	0.5677360266693682	0.728	0.4	1.2026189254592717e-75	3.462042489183182e-31	0.33017446589192	0.699	0.485	7.288638052477352e-27	3.462042489183182e-31	1.1424679859965455e-79	BEC
