gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Mfap5	5.34154666961574e-16	-0.5196524093802011	0.09	0.291	1.1245558203542018e-11	2.939743090173592e-8	-0.40431239815763437	0.134	0.284	6.189041127742463e-4	2.939743090173592e-8	1.068309333923149e-15	PvC
Nfib	1.260521178296301e-6	-0.28697830822087234	0.595	0.645	0.026537752366672024	8.497893569813914e-16	-0.3997469243001954	0.534	0.777	1.7890615332529232e-11	1.260521178296301e-6	1.6995787139627804e-15	PvC
Cox7a2l	3.2873840497586615e-10	-0.36246588144228575	0.457	0.617	6.92092963995691e-6	1.1329163316285749e-15	-0.3293863347243519	0.393	0.723	2.3851287529776386e-11	3.2873840497586615e-10	2.2658326632571604e-15	PvC
Tnrc6b	1.1628500382099564e-10	-0.2785086764522472	0.259	0.489	2.448148185443421e-6	1.307783657783812e-15	-0.30476461738626126	0.251	0.561	2.7532769347322596e-11	1.1628500382099564e-10	2.6155673155676214e-15	PvC
Hnrnpl	4.1864103087032796e-9	-0.31517856344245665	0.573	0.688	8.813649622913015e-5	1.5383873356078789e-15	-0.33757201687946525	0.497	0.784	3.2387668576552676e-11	4.1864103087032796e-9	3.07677467121577e-15	PvC
Gng11	2.6981484548016518e-14	-0.4420635807475084	0.655	0.766	5.680411941893917e-10	1.7225178953002107e-15	-0.43655272719850324	0.569	0.838	3.6264169249755336e-11	2.6981484548016518e-14	3.445035790600423e-15	PvC
Ctsz	1.2596138721033226e-13	-0.3833844559515742	0.413	0.652	2.651865084939125e-9	2.28899732769504e-15	-0.3308808196352559	0.388	0.709	4.8190260739963676e-11	1.2596138721033226e-13	4.577994655390094e-15	PvC
Cux1	3.4486679160754e-10	-0.278619525665483	0.217	0.426	7.26048056371354e-6	2.9119616750665015e-15	-0.25351755559861616	0.229	0.547	6.130552914517506e-11	3.4486679160754e-10	5.8239233501330165e-15	PvC
Col3a1	1.2428566718470152e-13	-0.4976745175870283	0.756	0.837	2.616586151239521e-9	3.440530699353593e-15	-0.3952181173512834	0.821	0.892	7.243349281349119e-11	1.2428566718470152e-13	6.8810613987072e-15	PvC
Mrps21	1.1360016245315281e-7	-0.2760134582726013	0.355	0.525	0.002391624220126226	3.831346505364972e-15	-0.2957656265534986	0.301	0.642	8.066133797744876e-11	1.1360016245315281e-7	7.662693010729944e-15	PvC
Fkbp8	4.9817248989426956e-6	-0.2700446662749926	0.448	0.596	0.10488025429744056	4.535361630938348e-15	-0.32192002005806813	0.354	0.696	9.548296841614504e-11	4.9817248989426956e-6	9.070723261876713e-15	PvC
Ifngr2	6.335361567329346e-8	-0.34707177488319996	0.361	0.539	0.0013337836707698473	7.240321846136241e-15	-0.3241064100852453	0.302	0.622	1.524304958267063e-10	6.335361567329346e-8	1.4480643692272362e-14	PvC
Col1a1	7.59697901812068e-15	-0.8546017215920033	0.389	0.596	1.5993919926849466e-10	4.093704888809779e-11	-0.6006195846536163	0.517	0.662	8.618476902411228e-7	4.093704888809779e-11	1.519395803624132e-14	PvC
Ndufc2	1.5057453981438344e-6	-0.2879459924912192	0.563	0.667	0.031700457867122146	1.295076931095973e-14	-0.3510410796450528	0.465	0.777	2.726525463036352e-10	1.5057453981438344e-6	2.5901538621919282e-14	PvC
Lgalsl	9.052815160958786e-12	-0.3535972170606224	0.317	0.546	1.9058891758366531e-7	1.9201804253737082e-14	-0.3066003303007006	0.268	0.568	4.042555849539268e-10	9.052815160958786e-12	3.840360850747369e-14	PvC
Sept4	4.730308043835432e-10	-0.3999971062392813	0.561	0.674	9.958717524686734e-6	2.0927237513835722e-14	-0.3866775084669306	0.499	0.764	4.4058113137878343e-10	4.730308043835432e-10	4.18544750276709e-14	PvC
Cyb5a	9.150331552922936e-8	-0.31098900916818717	0.612	0.695	0.0019264193018368658	6.365110250148446e-14	-0.3517212420115756	0.571	0.818	1.3400466609637522e-9	9.150331552922936e-8	1.273022050029647e-13	PvC
Mef2c	2.2417093692504796e-9	-0.4073310016170883	0.34	0.539	4.719470735083035e-5	1.4476054968123665e-13	-0.30979510451212816	0.29	0.622	3.0476438524390752e-9	2.2417093692504796e-9	2.895210993624515e-13	PvC
Ppp1r12b	7.017198607412476e-13	-0.3220925427265453	0.205	0.454	1.4773308228185486e-8	1.509865853349961e-13	-0.2505170954938364	0.229	0.52	3.178720581057673e-9	7.017198607412476e-13	3.0197317066996884e-13	PvC
Glg1	1.731800478894803e-8	-0.26841242864556225	0.301	0.482	3.645959548217229e-4	3.759288795994038e-13	-0.25309189488878436	0.275	0.574	7.914430702206248e-9	1.731800478894803e-8	7.518577591986654e-13	PvC
Itga7	3.8181203739458093e-8	-0.2830565697420982	0.309	0.511	8.038288823268113e-4	3.894270113236978e-13	-0.2692245960398415	0.288	0.608	8.19860686939781e-9	3.8181203739458093e-8	7.788540226472417e-13	PvC
Atp5k	2.666968237960062e-7	-0.28863822210836565	0.623	0.674	0.005614768231377318	5.226858804342133e-13	-0.32705171683320966	0.583	0.777	1.1004105840781493e-8	2.666968237960062e-7	1.0453717608681502e-12	PvC
Plvap	8.415890722449705e-7	-0.30614629636252755	0.269	0.433	0.017717974737973364	5.397067257241612e-13	-0.30705028298485987	0.288	0.588	1.1362445696670766e-8	8.415890722449705e-7	1.0794134514480297e-12	PvC
Nrarp	1.9903928861651777e-7	-0.27396424221228677	0.143	0.298	0.004190374143243548	6.857560581556793e-13	-0.25956629446225754	0.104	0.304	1.4437222292351516e-8	1.9903928861651777e-7	1.371512116310888e-12	PvC
Hspg2	1.7030738193925075e-10	-0.336488580399902	0.332	0.553	3.585481311967046e-6	7.625600202414408e-13	-0.27556164152281853	0.35	0.655	1.6054176106143054e-8	1.7030738193925075e-10	1.5251200404822964e-12	PvC
Nenf	1.059399435686137e-12	-0.3823972446374154	0.507	0.652	2.2303536319500245e-8	4.5159228277761866e-12	-0.30051030720115146	0.467	0.736	9.507372329317206e-8	4.5159228277761866e-12	2.118798871371145e-12	PvC
Apbb2	4.298949657188633e-7	-0.250190820077461	0.389	0.56	0.00905057871327923	1.3920119652064628e-12	-0.2616540958518099	0.325	0.655	2.9306027903491663e-08	4.298949657188633e-7	2.784023930410984e-12	PvC
Map1lc3b	4.385788756665839e-11	-0.34377520783598337	0.626	0.688	9.233401069408591e-7	2.1595499418051507e-12	-0.295568700796643	0.522	0.777	4.5465004924823836e-8	4.385788756665839e-11	4.319099883605627e-12	PvC
Prdx4	8.350788860306837e-8	-0.29428078952860964	0.393	0.553	0.0017580915787603984	2.456396202130011e-12	-0.2698112712723908	0.338	0.669	5.1714509243443115e-8	8.350788860306837e-8	4.912792404253972e-12	PvC
Hspb1	2.6481308850458477e-12	-0.4163018527013651	0.338	0.603	5.575109952287023e-8	1.2610676730234658e-11	-0.3075172482346442	0.36	0.676	2.6549257720163027e-7	1.2610676730234658e-11	5.296261770084683e-12	PvC
Sdc1	8.029778690091226e-12	-0.4639428704313624	0.39	0.596	1.690509307624906e-7	1.9496545257434112e-7	-0.2654563841264098	0.445	0.676	0.0041046076730476035	1.9496545257434112e-7	1.605955738011795e-11	PvC
Arhgap42	2.107303961002912e-6	-0.27497060413565677	0.428	0.582	0.04436507029099431	1.1535742864745244e-11	-0.28236893340610936	0.345	0.628	2.428619945314816e-7	2.107303961002912e-6	2.307148572935738e-11	PvC
Tpi1	6.933091926351825e-9	-0.33364805780562723	0.437	0.61	1.4596238432548498e-4	1.4013209049365357e-11	-0.2746112326358943	0.369	0.682	2.9502009011628885e-7	6.933091926351825e-9	2.8026418098534316e-11	PvC
Col14a1	3.215359693392628e-10	-0.3384738290054315	0.098	0.255	6.7692967624995e-6	1.6296012414771694e-11	-0.25520804273597014	0.128	0.331	3.430799493681885e-7	3.215359693392628e-10	3.259202482927782e-11	PvC
Ndufa1	1.1594309823909535e-5	-0.25253846692326454	0.666	0.681	0.24409500472276746	2.6148947579944368e-11	-0.2977129748931223	0.579	0.784	5.505137934005688e-7	1.1594309823909535e-5	5.229789515920483e-11	PvC
Nfix	1.583632280090967e-7	-0.30046362402232885	0.518	0.638	0.0033340210392755125	6.088852922852002e-11	-0.3249081485024352	0.454	0.689	1.281886205848032e-6	1.583632280090967e-7	1.2177705845333242e-10	PvC
Bsg	6.702816938435396e-9	-0.27023645435069377	0.729	0.73	1.411144050048804e-4	1.0277387460271043e-10	-0.27379519544390374	0.636	0.818	2.1636983820108628e-6	6.702816938435396e-9	2.0554774919485828e-10	PvC
Shox2	7.072377834837015e-7	-0.29041181880799444	0.218	0.376	0.014889477055682367	1.1523102455140535e-10	-0.2671797407632668	0.175	0.392	2.425958759880737e-6	7.072377834837015e-7	2.304620490895319e-10	PvC
Rgs4	5.19931753051135e-5	-0.28050986430705904	0.366	0.504	1	1.3108369969675992e-10	-0.42933088052477275	0.327	0.561	2.7597051297158867e-6	5.19931753051135e-5	2.6216739937633625e-10	PvC
Lars2	5.8109073154030885e-8	-0.28204220504995436	0.62	0.695	0.0012233703171118122	3.402898322053225e-10	-0.31455697565043617	0.582	0.851	7.1641218374186546e-6	5.8109073154030885e-8	6.805796642948472e-10	PvC
Tspan15	0.016705279230966083	-0.25254612020710315	0.258	0.305	1	6.721765423454017e-10	-0.28201145870340577	0.209	0.426	1.4151332745997741e-5	0.016705279230966083	1.344353084238982e-9	PvC
Hopx	5.502950201910167e-5	-0.27769738314036196	0.418	0.532	1	6.979798191307581e-10	-0.26092445148672255	0.301	0.561	1.469456913215985e-5	5.502950201910167e-5	1.395959637774336e-9	PvC
Cavin3	3.32161322102987e-5	-0.25752849009053014	0.629	0.681	0.6992992314234185	4.1554658839835e-9	-0.30679674668959867	0.591	0.77	8.748502325550463e-5	3.32161322102987e-5	8.310931750699086e-9	PvC
Serpinf1	4.5448312579429236e-9	-0.36757387085811577	0.114	0.27	9.568233247347237e-5	8.18668768154763e-5	-0.2563240795812295	0.14	0.243	1	8.18668768154763e-5	9.089662495230327e-9	PvC
Cyb5r3	5.213094441654207e-6	-0.2882766001126932	0.486	0.596	0.10975127728014603	1.2271294867129863e-8	-0.2611165422633762	0.421	0.655	2.5834757083768503e-4	5.213094441654207e-6	2.4542589583674983e-8	PvC
4930523C07Rik	5.483967450363756e-7	-0.27606365074187145	0.506	0.624	0.011545396673250816	1.2473475505227801e-8	-0.2589023566838632	0.447	0.716	2.626040798115609e-4	5.483967450363756e-7	2.4946950854867955e-8	PvC
Prss23	1.8389187396141945e-4	-0.3037110391102231	0.271	0.376	1	1.3262261827808594e-8	-0.3356482702375917	0.313	0.527	2.792103982608543e-4	1.8389187396141945e-4	2.6524523479729598e-8	PvC
Tagln	9.749852538914024e-8	-0.2537517259731732	0.841	0.887	0.0020526364550175697	2.6579064427389426e-8	-0.2522033355409965	0.841	0.959	5.595690433898296e-4	9.749852538914024e-8	5.3158128148332045e-8	PvC
Igfbp5	1.072896221944869e-7	-0.467650609538351	0.298	0.475	0.002258768416060533	1.589116023914897e-6	-0.3865872506966743	0.351	0.52	0.03345565965148033	1.589116023914897e-6	2.1457923287791082e-7	PvC
Steap4	6.157197665256055e-4	-0.27676510116870157	0.441	0.518	1	4.452304952430252e-6	-0.27604227092263045	0.399	0.561	0.0937343761635141	6.157197665256055e-4	8.904590081841115e-6	PvC
Actg2	1.0662974720492768e-4	-0.38977948803974355	0.196	0.305	1	6.0714797177554005e-5	-0.2754228097002202	0.197	0.324	1	1.0662974720492768e-4	1.214259080685118e-4	PvC
Ackr4	4.419026525206315e-19	-1.1744938699845107	0.02	0.515	9.303376543516855e-15	7.014723479468094e-35	-1.0896908881004905	0.006	0.514	1.4768097341324179e-30	4.419026525206315e-19	1.4029446958936146e-34	Valve
Chp2	8.597625452225061e-23	-1.0022589747002986	0.014	0.591	1.810058086456942e-18	9.960802458022217e-26	-0.7110710955966727	0.025	0.514	2.0970477414874176e-21	8.597625452225061e-23	1.9921604916044497e-25	Valve
Bmx	1.448156272891779e-14	-0.5740415225437312	0.007	0.379	3.0488034013190625e-10	8.161206678326218e-24	-0.45862841888694195	0.003	0.343	1.7181788419880187e-19	1.448156272891779e-14	1.63224133566525e-23	Valve
Gstm1	9.615780988614233e-11	-0.43339515823019276	0.041	0.379	2.0244103715329545e-6	9.179052118440174e-20	-0.5924784154798896	0.038	0.486	1.9324658424952096e-15	9.615780988614233e-11	1.835810423688036e-19	Valve
Fabp4	1.3076074941445799e-19	-1.349408904672597	0.405	0.848	2.752906057422584e-15	9.830025834009525e-20	-1.2233749439629527	0.578	0.971	2.0695153388340255e-15	1.3076074941445799e-19	1.966005166801909e-19	Valve
Aldh2	7.462051562862957e-10	-0.4316658823689597	0.02	0.303	1.5709857155295382e-5	4.057083662365854e-19	-0.6495445691256475	0.029	0.429	8.541378234378833e-15	7.462051562862957e-10	8.114167324731751e-19	Valve
Tmem86a	3.907590959527183e-10	-0.3400545518747692	0.027	0.333	8.226651247092578e-6	4.653712331256845e-19	-0.4949387187039819	0.022	0.4	9.797460570995036e-15	3.907590959527183e-10	9.307424662513676e-19	Valve
Cav1	6.068031191093066e-19	-1.1159070052821864	0.324	0.818	1.2775026066608232e-14	1.0067959012496132e-11	-0.8986360738560143	0.39	0.8	2.1196074109008107e-7	1.0067959012496132e-11	1.213606238218614e-18	Valve
Prxl2c	5.624914759081764e-13	-0.6050186212710353	0.027	0.394	1.1842133042294837e-8	5.9512223149350876e-18	-0.35701498491542993	0.006	0.286	1.252910833963284e-13	5.624914759081764e-13	1.1902444629870178e-17	Valve
Jund	7.917424635784722e-18	-0.6401190011165674	0.784	0.939	1.6668554085717574e-13	2.0923490171121145e-13	-0.5826419766389688	0.8	0.971	4.405022385726134e-9	2.0923490171121145e-13	1.5834849271569466e-17	Valve
Tspan12	1.7967671544469954e-11	-0.3483096763137241	0.007	0.303	3.7827338902572595e-7	2.810969041122138e-17	-0.5394981045910076	0.029	0.4	5.917933122274436e-13	1.7967671544469954e-11	5.621938082244285e-17	Valve
Cavin2	3.0969987809925827e-17	-1.1255001063396903	0.264	0.742	6.520111533623684e-13	1.2385314261369547e-16	-1.1129117469512273	0.368	0.857	2.607480211446131e-12	1.2385314261369547e-16	6.193997561985191e-17	Valve
Pdlim3	1.0729296137806588e-9	-0.3420455411258308	0.02	0.303	2.258838715892421e-5	7.735794564558859e-17	-0.3189378816367703	0.013	0.314	1.6286168296765766e-12	1.0729296137806588e-9	1.5471589129117694e-16	Valve
Mfap2	2.2536703821255555e-7	-0.41894217524283667	0.054	0.318	0.004744652255488932	1.8411481353127593e-16	-0.6952708571635238	0.063	0.514	3.876169169273952e-12	2.2536703821255555e-7	3.682296270625517e-16	Valve
Sult1a1	2.515189047628542e-16	-0.5905670532959743	0.007	0.424	5.295227501972369e-12	1.1595551953651255e-13	-0.42017105660876997	0.022	0.314	2.441211552802199e-9	1.1595551953651255e-13	5.030378095257109e-16	Valve
Hoxa7	1.7026205512106504e-11	-0.45471228354181426	0.041	0.394	3.5845270464637825e-7	2.531100671918315e-16	-0.47041605612006615	0.032	0.4	5.328726244589629e-12	1.7026205512106504e-11	5.062201343836654e-16	Valve
Ecm2	4.7563187797093184e-11	-0.357781754187864	0.014	0.318	1.0013477926922027e-6	1.406058614737179e-15	-0.4463672086378036	0.016	0.314	2.960175201606183e-11	4.7563187797093184e-11	2.8121172294743648e-15	Valve
Fbln5	1.384408712866612e-13	-0.802715399906373	0.081	0.515	2.914595663198078e-9	6.149397187067514e-15	-0.8206965873899281	0.114	0.6	1.294632589793324e-10	1.384408712866612e-13	1.2298794374135022e-14	Valve
Spint2	7.613081386748982e-6	-0.3107753828910921	0.054	0.273	0.1602782024352263	1.0851238873646035e-14	-0.5142340888763983	0.038	0.4	2.2845113200686997e-10	7.613081386748982e-6	2.1702477747291896e-14	Valve
Ifi27	1.956796380338328e-5	-0.39614724311406296	0.169	0.424	0.4119643419526282	1.5358144936001986e-14	-0.5461135274698057	0.073	0.514	3.233350253376498e-10	1.956796380338328e-5	3.07162898720037e-14	Valve
Gxylt2	1.651831103358096e-14	-0.5399945011897983	0.007	0.379	3.4776000218997995e-10	8.479705044839138e-13	-0.353705167108251	0.025	0.314	1.785232303089984e-8	8.479705044839138e-13	3.303662206716163e-14	Valve
Zfp36	2.3683151777032542e-14	-0.8980345634218148	0.527	0.848	4.986013943618661e-10	0.010023818207519823	-0.2753785175734733	0.73	0.771	1	0.010023818207519823	4.7366303554064517e-14	Valve
Hs3st1	2.86116836477147e-13	-0.5123379908415016	0.027	0.409	6.023617758353376e-9	3.8172422887718034e-14	-0.6556722931892225	0.06	0.457	8.036440190551278e-10	2.86116836477147e-13	7.634484577543459e-14	Valve
Anpep	6.944078271541958e-9	-0.33456470339977107	0.014	0.258	1.4619367985077285e-4	6.580063133074306e-14	-0.3185547003567694	0.006	0.229	1.3853006914061338e-9	6.944078271541958e-9	1.3160126266148135e-13	Valve
Gng11	7.355665782805191e-14	-0.9126562051007554	0.351	0.788	1.548588317253977e-9	5.378676656775546e-4	-0.4897176847738781	0.476	0.657	1	5.378676656775546e-4	1.4711331565609825e-13	Valve
Cd300lg	1.2204254932321063e-12	-0.5008575347302114	0.007	0.333	2.5693617909015535e-8	8.904316983695067e-14	-0.4553417403487461	0.035	0.371	1.8746258545773223e-9	1.2204254932321063e-12	1.780863396738933e-13	Valve
Fcgrt	1.037058904662154e-13	-0.689360238182761	0.061	0.485	2.1833201119852328e-9	1.6181937036026766e-13	-0.5780936324596989	0.063	0.457	3.406783204194715e-9	1.6181937036026766e-13	2.0741178093241953e-13	Valve
Lrg1	6.43079762283234e-10	-0.7715550486649806	0.378	0.712	1.3538758235348924e-5	1.1018611668483894e-13	-0.9301867179376503	0.448	0.914	2.3197483145659142e-9	6.43079762283234e-10	2.2037223336966534e-13	Valve
Tpt1	4.776748507431004e-11	-0.25041139826443226	0.932	0.97	1.0056488632694493e-6	1.2732980336995097e-13	-0.3061623747903601	0.94	1	2.6806743503475777e-9	4.776748507431004e-11	2.5465960673988557e-13	Valve
Hspb1	1.5244958570551523e-13	-0.983753717226999	0.203	0.652	3.209521127858212e-9	2.9475519980761223e-8	-0.7547513272124937	0.213	0.6	6.20548122154966e-4	2.9475519980761223e-8	3.048991714110063e-13	Valve
Crip1	1.6923852053843708e-13	-0.9456699908009103	0.23	0.697	3.562978572895716e-9	1.9140101695766304e-13	-0.9585752971654278	0.305	0.829	4.02956561000968e-9	1.9140101695766304e-13	3.384770410768448e-13	Valve
Acaa2	8.858112036208086e-11	-0.2963957293834199	0.007	0.288	1.8648983269828883e-6	2.482547978801483e-13	-0.4694227630568794	0.044	0.4	5.226508259770762e-9	8.858112036208086e-11	4.965095957602335e-13	Valve
Fmo1	2.8230707064250216e-13	-0.5050851701185349	0.02	0.394	5.943410758236598e-9	2.8882579293774646e-10	-0.3083267017333853	0.016	0.229	6.0806494187183764e-6	2.8882579293774646e-10	5.646141412849241e-13	Valve
Gas6	3.024120145777427e-13	-0.64653446656263	0.047	0.439	6.366680142905217e-9	7.776043967739536e-8	-0.5505402941385653	0.133	0.457	0.0016370905365282046	7.776043967739536e-8	6.048240291553921e-13	Valve
Vwf	2.737224593925997e-4	-0.35140158315642644	0.061	0.227	1	6.313644431777654e-13	-0.6583745330626547	0.025	0.314	1.3292115622221495e-8	2.737224593925997e-4	1.2627288863551301e-12	Valve
Prelp	6.450923694025448e-13	-0.6096754450117484	0.047	0.439	1.3581129653031776e-8	7.251100787025496e-9	-0.5169547751722356	0.117	0.486	1.5265742486924775e-4	7.251100787025496e-9	1.290184738804671e-12	Valve
H3f3a	7.304362464315254e-13	-0.5997741815314102	0.655	0.818	1.5377874296122904e-8	3.302913933663443e-7	-0.528444660770141	0.657	0.743	0.006953624704541647	3.302913933663443e-7	1.4608724928625144e-12	Valve
Idh2	7.027977736089748e-9	-0.306162561085312	0.041	0.333	1.4796001527789748e-4	7.351275604541809e-13	-0.42034446860715313	0.032	0.343	1.5476640530241872e-8	7.027977736089748e-9	1.4702551209078196e-12	Valve
Tcn2	1.1675279157454657e-12	-0.7202827547605094	0.115	0.561	2.457996521018929e-8	1.4821704886140938e-4	-0.3847649916322393	0.184	0.429	1	1.4821704886140938e-4	2.335055831489561e-12	Valve
Junb	1.4773548265868633e-12	-0.5260159305759091	0.797	0.939	3.1102751164133234e-8	1.6186529499530312e-6	-0.32217298281950724	0.873	0.914	0.034077500555361163	1.6186529499530312e-6	2.954709653171541e-12	Valve
Tspan18	3.243129792289608e-9	-0.36298313031234475	0.027	0.303	6.827761151707311e-5	2.3667292809621094e-12	-0.47832218952410394	0.035	0.343	4.982675155209529e-8	3.243129792289608e-9	4.733458561918613e-12	Valve
Wipf3	3.413479793948948e-12	-0.3780255930264235	0.02	0.364	7.18639901020072e-8	9.911551466885167e-10	-0.38108995200841655	0.06	0.371	2.086678930323334e-5	9.911551466885167e-10	6.8269595878862356e-12	Valve
Sgk1	3.708964198748783e-12	-0.9151364274121443	0.338	0.712	7.808482327625812e-8	8.013094418096263e-5	-0.6211263624584664	0.384	0.571	1	8.013094418096263e-5	7.417928397483786e-12	Valve
Rnf130	3.85323975931813e-12	-0.5125417495333943	0.047	0.424	8.112225665292459e-8	2.7249334367745027e-8	-0.30495588415808084	0.057	0.343	5.736802364441361e-4	2.7249334367745027e-8	7.70647951862141e-12	Valve
Eln	3.864974399089485e-12	-0.891630724897017	0.196	0.606	8.136930602403092e-8	3.834728314019852e-5	-0.6880381588168869	0.283	0.543	0.8073253519505994	3.834728314019852e-5	7.729948798164029e-12	Valve
Ubb	4.418568694777538e-12	-0.301140278767416	0.919	0.924	9.302412673115151e-8	1.2904005029595308e-9	-0.3370699538251445	0.876	0.886	2.7166801788807003e-5	1.2904005029595308e-9	8.837137389535523e-12	Valve
Tsc22d1	5.218109567677172e-12	-0.8801589410918479	0.318	0.697	1.098568607283075e-7	4.0185246689664375e-8	-0.7308520244220307	0.359	0.714	8.460199985575041e-4	4.0185246689664375e-8	1.043621913532708e-11	Valve
