gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
Sugt1	3.0019624492128575e-4	-0.28483646856602574	0.492	0.747	1	0.015202288271791793	-0.3131766656231113	0.45	0.775	1	2.420261511031284e-5	-0.348834438608149	0.379	0.767	0.5047455381255743	0.015202288271791793	7.260608804538098e-5	Ptx3_LEC
Zmiz1	6.116711925869771e-4	-0.5171112656644885	0.13	0.434	1	0.015235641815933803	-0.39042409293020364	0.2	0.447	1	0.0050544280710191035	-0.33478225213831225	0.172	0.387	1	0.015235641815933803	0.0018338913816690779	tzLEC
Kdr	8.790352853139364e-10	-0.8448099022172659	0.297	0.894	1.8332280875222145e-5	3.071263519880331e-4	-0.7364756965810118	0.545	0.872	1	0.015251321793767899	-0.301206502122931	0.513	0.623	1	0.015251321793767899	2.6371058536236993e-9	Valve
Usp34	1.143853055259021e-7	-0.41663426605625553	0.413	0.862	0.002385505546742688	0.015340135045769058	-0.3047907190259705	0.45	0.73	1	3.67398730233658e-8	-0.44223880753345585	0.348	0.791	7.662100519022938e-4	0.015340135045769058	1.1021961502064284e-7	Ptx3_LEC
Cxcl2	1.9293358317555643e-5	-0.4975587863485016	0.056	0.343	0.4023629877126229	0.015343801771404245	-0.36278350419219085	0.038	0.247	1	0.0023048379304078923	-0.27819623839763163	0.106	0.255	1	0.015343801771404245	5.787895825882298e-5	fLEC
Gimap6	4.7456805998313374e-11	-0.4519131330306334	0.81	0.977	9.897116890948253e-7	0.01538161305412181	-0.31444381346784867	0.75	0.978	1	1.8236544853477322e-6	-0.34705155421012357	0.758	0.965	0.03803231429192695	0.01538161305412181	1.4237041798818403e-10	Ptx3_LEC
Tsc22d2	9.178738833418085e-6	-0.5195362400850506	0.27	0.777	0.19142259837093417	0.015418598772871108	-0.5026211562441087	0.455	0.692	1	0.012617163513201204	-0.352257038987647	0.382	0.509	1	0.015418598772871108	2.7535963753287834e-5	Valve
Pgrmc2	0.015466033966215058	-0.333663168168695	0.065	0.242	1	0.008488662847339899	-0.33973043267018166	0	0.158	1	0.0013657952830346376	-0.3618120878690737	0.047	0.242	1	0.015466033966215058	0.004091792206588525	tzLEC
Mtss1	0.002163595802350124	-0.371438791868807	0	0.182	1	0.015519361562673003	-0.3317572431045026	0.05	0.224	1	0.004698218072993203	-0.277945663201859	0.031	0.177	1	0.015519361562673003	0.006476754094772088	tzLEC
Tie1	3.6784148273764526e-4	-0.5102027950204675	0.065	0.354	1	0.015571683162115303	-0.3575017440397862	0.125	0.368	1	0.001958309917318642	-0.34323249644315584	0.141	0.387	1	0.015571683162115303	0.001103118575915327	tzLEC
Ankrd12	1.164940915932861e-4	-0.2760580777174776	0.389	0.722	1	0.015639399048174477	-0.25111169454455007	0.308	0.616	1	5.188001493101098e-7	-0.3085990474076007	0.26	0.658	0.01081957711386234	0.015639399048174477	1.5563996404696846e-6	fLEC
Mrps21	0.007309671176295415	-0.3081718839409683	0.022	0.192	1	0.01569898602458091	-0.36541435060638044	0.025	0.184	1	0.004812108668582758	-0.2761705749304923	0.047	0.21	1	0.01569898602458091	0.014366968267297801	tzLEC
Lrrcc1	1.3891160409322133e-5	-0.3319150768407989	0.095	0.414	0.2897001503364131	0.015704101914453858	-0.25659450593486843	0.1	0.404	1	2.6010276470641146e-8	-0.31889184757095196	0.015	0.419	5.424443157952211e-4	0.015704101914453858	7.803082738232019e-8	Ptx3_LEC
Rps19	0.0018000313808647192	-0.4014731511809717	0.536	0.795	1	0.015760093026911726	-0.292586443179113	0.619	0.758	1	3.373448702726088e-14	-0.5279374981853429	0.582	0.89	7.035327269535257e-10	0.015760093026911726	1.0120346108177936e-13	unassigned-LEC
Zfp664	4.769092884481177e-7	-0.39040785450759247	0.238	0.644	0.009945943210585494	0.015794945882467708	-0.29262448120453827	0.35	0.652	1	1.6286123398854256e-4	-0.2778703799970845	0.303	0.605	1	0.015794945882467708	1.4307271830170522e-6	Ptx3_LEC
Grcc10	3.707821450079927e-12	-0.8544172719348052	0.162	0.862	7.732661634141686e-8	0.015816814577851505	-0.46970686906092507	0.455	0.718	1	0.003988509599775213	-0.390806920365509	0.408	0.547	1	0.015816814577851505	1.112346435019856e-11	Valve
Smc6	0.0032633736217895196	-0.28573429844891574	0.167	0.402	1	0.0015816555685660679	-0.4789596340025162	0.189	0.552	1	0.015934710013194707	-0.31272956039496713	0.192	0.393	1	0.015934710013194707	0.0047374657594093554	Collecting
Rapgef5	0.015937423448104848	-0.3865078815654279	0.391	0.576	1	6.364938669890075e-4	-0.6002834246353175	0.375	0.658	1	0.00206522687727982	-0.4466815902889194	0.344	0.54	1	0.015937423448104848	0.0019082664854981025	tzLEC
4930523C07Rik	0.008696049059839941	-0.37580856775118954	0.065	0.253	1	0.01594689526539166	-0.3183885792775369	0.1	0.329	1	0.014272276360311018	-0.2533108856546504	0.062	0.202	1	0.01594689526539166	0.02586194097803378	tzLEC
Nipbl	0.01601993027134993	-0.3348210573579163	0.13	0.343	1	0.0026034921691356497	-0.4925795608811629	0.15	0.447	1	0.009332003316723682	-0.26083898274288897	0.109	0.298	1	0.01601993027134993	0.007790159639899055	tzLEC
Grcc10	0.01609221974357217	-0.3016718078512498	0.042	0.136	1	2.4740720252507105e-5	-0.5713919047148828	0.025	0.242	0.5159677208660357	2.0803344087454005e-7	-0.4869285258609013	0.061	0.24	0.0043385374094385325	0.01609221974357217	6.241001927898914e-7	unassigned-LEC
Gpx4	3.4803283285252644e-6	-0.7850528324837236	0.087	0.495	0.07258224729139438	0.016164864844932614	-0.42151830886516645	0.125	0.342	1	4.694561498787036e-10	-0.939819799335815	0.078	0.565	9.790508005720365e-6	0.016164864844932614	1.4083684489749463e-9	tzLEC
Ndufb7	0.016207898359047086	-0.34505541785282634	0.094	0.227	1	5.926965044164671e-7	-0.7939466374010427	0.068	0.424	0.012360685599605422	0.004993815427912771	-0.2702885971455368	0.102	0.21	1	0.016207898359047086	1.7780884593821691e-6	unassigned-LEC
Ndufb3	2.424457218875002e-15	-0.5595886226715412	0.463	0.901	5.0562055299638165e-11	0.016271471730077158	-0.25948054433905243	0.538	0.886	1	2.089731967013358e-13	-0.47291420829943553	0.452	0.872	4.358136017206358e-9	0.016271471730077158	7.27337165662499e-15	fLEC
Psmc1	7.600379759200469e-4	-0.32766689135185273	0.238	0.574	1	0.002425097398429003	-0.5041016854231857	0.162	0.517	1	0.016329411741582874	-0.32459637607308656	0.269	0.459	1	0.016329411741582874	0.0022783813936274274	Collecting
Map1lc3b	8.580626628112367e-10	-0.7807601929468265	0.189	0.83	1.789489683292834e-5	0.005082556746752684	-0.4294731548284725	0.636	0.821	1	0.016400656068293464	-0.30088359223898753	0.539	0.566	1	0.016400656068293464	2.574187986224898e-9	Valve
Gm13889	3.680995237093522e-5	-0.5993808301664896	0.135	0.543	0.767671556695854	0.016458696333779086	-0.6298019882058122	0.091	0.538	1	6.436724558394079e-4	-0.5437050557632428	0.105	0.34	1	0.016458696333779086	1.1042579224490133e-4	Valve
Spib	0.0029826681628067338	-0.359904650149146	0	0.172	1	0.016578938835826004	-0.3361408567086305	0.025	0.184	1	0.006811743180228966	-0.29786944185272857	0.031	0.169	1	0.016578938835826004	0.00892134209505066	tzLEC
Dbi	7.686603358192211e-7	-0.6016721379741616	0.324	0.862	0.016030411303509857	0.016588782392277894	-0.39576349627544993	0.727	0.846	1	1.3440977803859135e-5	-0.5929636371825298	0.513	0.717	0.28031159209948225	0.016588782392277894	2.30597923494198e-6	Valve
Ifi27	2.521087751428638e-10	-0.7377017040907401	0.119	0.721	5.257728505604425e-6	0.01658988020835464	-0.33225710761731164	0.27	0.552	1	0.0017615048164398418	-0.4046431893179331	0.115	0.361	1	0.01658988020835464	7.563263252379159e-10	Collecting
Phf14	0.003029455182697295	-0.2964082306968927	0.262	0.549	1	0.0166310976411961	-0.33904025155611767	0.216	0.483	1	0.012604328325691977	-0.31749412961094264	0.154	0.361	1	0.0166310976411961	0.009060860555103929	Collecting
Cox7a2	0.01666479184697176	-0.3606539664749252	0.193	0.386	1	0.0031188630130548184	-0.5470940392502478	0.212	0.515	1	2.698250593905887e-4	-0.38775312791949845	0.219	0.39	1	0.01666479184697176	8.092567811285058e-4	unassigned-LEC
Mga	7.913983219017907e-5	-0.3588337804441625	0.349	0.632	1	0.0166867346080891	-0.30169679210796474	0.35	0.685	1	0.001131915657683557	-0.25615492252337263	0.348	0.628	1	0.0166867346080891	2.3740070772708158e-4	Ptx3_LEC
Aplp2	0.0167159841072044	-0.3445826155722185	0.391	0.636	1	0.010636400122767415	-0.41109347885078606	0.225	0.513	1	0.004037718016329486	-0.37853588579877495	0.344	0.589	1	0.0167159841072044	0.012064310376240511	tzLEC
Naaa	0.01684857542171462	-0.29438770120070784	0.065	0.242	1	0.003295745771780135	-0.4011424612496062	0.025	0.25	1	0.0036301705702472234	-0.3022242964771562	0.094	0.298	1	0.01684857542171462	0.009854687292957248	tzLEC
Rpl28	0.017009988927476835	-0.272549011844873	0.696	0.848	1	0.005476405632541915	-0.3970613630104953	0.575	0.882	1	1.8272353004273348e-4	-0.36658353992987625	0.688	0.968	1	0.017009988927476835	5.480704325636592e-4	tzLEC
Slco2b1	3.0141033536709452e-6	-0.34149348754383896	0.032	0.356	0.06285912544080756	0.017032045160362268	-0.2514208339322722	0.05	0.315	1	2.5122126877924457e-6	-0.2695051808189844	0.03	0.349	0.05239219560391146	0.017032045160362268	7.536619129755423e-6	Ptx3_LEC
Ptprm	0.01708028614017024	-0.30175006616362576	0.087	0.273	1	0.009231713188586337	-0.41066939031521327	0.125	0.355	1	3.053555369223612e-4	-0.4105720506860009	0.078	0.331	1	0.01708028614017024	9.15786913227259e-4	tzLEC
Hmg20b	1.1079140568376795e-8	-0.736347185003084	0.135	0.734	2.3105547655349808e-4	0.017115959972687642	-0.539727923773873	0.364	0.667	1	1.1250876860690088e-4	-0.5166157675338309	0.211	0.472	1	0.017115959972687642	3.323742133688831e-8	Valve
Cul7	6.13230337450656e-5	-0.2667330652206376	0.159	0.494	1	0.017122741293094806	-0.25850956263467795	0.35	0.742	1	1.1382788628341442e-4	-0.25593145150787777	0.242	0.605	1	0.017122741293094806	1.8395781992239991e-4	Ptx3_LEC
Zfp706	1.9583025925577946e-10	-0.4413196604905248	0.37	0.785	4.08404005677928e-6	0.017252658002670538	-0.25357283706071837	0.385	0.671	1	7.265817011514089e-12	-0.4290000903408786	0.269	0.732	1.5152861377512634e-7	0.017252658002670538	2.1797451034383885e-11	fLEC
Rpl30	0.0172675473517483	-0.3706402299252405	0.484	0.75	1	2.3099634352060603e-5	-0.604734889429672	0.542	0.879	0.48174287441222385	2.5436223198393257e-8	-0.4363823299334546	0.55	0.8	5.304724348024914e-4	0.0172675473517483	7.630866765417564e-8	unassigned-LEC
Il11ra1	1.3451705361735572e-7	-0.35820655732462786	0.127	0.575	0.0028053531531899534	0.017290001543341274	-0.2708717679799362	0.2	0.539	1	1.0191870107850319e-4	-0.2875238981207252	0.227	0.57	1	0.017290001543341274	4.0355110656755646e-7	Ptx3_LEC
Abhd8	2.9465945956091933e-4	-0.47054468116870024	0	0.242	1	0.017293815412817826	-0.2782388655660039	0	0.132	1	0.0011843612544694953	-0.3435825281190574	0.016	0.177	1	0.017293815412817826	8.837179316750023e-4	tzLEC
Pde1c	0.00112820066602556	-0.36012731295744144	0	0.202	1	0.017293815412817826	-0.26660195270926296	0	0.132	1	0.0010192181453269507	-0.27501080876737816	0	0.153	1	0.017293815412817826	0.0030545390778671058	tzLEC
Rps14	0.004513391683559816	-0.43582713439752596	0.516	0.841	1	0.017323477229480664	-0.2895100826740069	0.661	0.818	1	1.7356512990372235e-7	-0.3346976822538419	0.675	0.87	0.0036197007841421297	0.017323477229480664	5.206952993366095e-7	unassigned-LEC
Fam3c	3.385057770551313e-6	-0.4327156304399384	0.167	0.607	0.07059537980484763	0.0029881397146035577	-0.38616115816308066	0.189	0.586	1	0.017358337632065426	-0.2745992939695796	0.135	0.311	1	0.017358337632065426	1.0155138935844388e-5	Collecting
Fcgrt	0.015644387273930773	-0.33630595043704353	0.065	0.232	1	0.017501915531589397	-0.2928497912242861	0.025	0.184	1	0.009739003734664256	-0.2818977701586963	0.078	0.242	1	0.017501915531589397	0.028933390349674452	tzLEC
Marco	2.9216348070255553e-5	-0.7071362525520648	0	0.188	0.6093069390051795	0.017686621415163084	-0.5073571838414943	0	0.13	1	1.2894282533492456e-13	-0.8853393611165968	0.022	0.294	2.689102622359852e-9	0.017686621415163084	3.868284760047249e-13	Macrophages
Cep85l	4.2610170625956576e-9	-0.6266962303919893	0	0.596	8.886351084043243e-5	0.01783736235874757	-0.481298134449606	0	0.385	1	3.725949332175069e-5	-0.43613695998908664	0.132	0.434	0.7770467332251106	0.01783736235874757	1.2783051133318177e-8	Valve
Chrm3	3.273787996658086e-4	-0.33487322564995886	0.054	0.372	1	0.01783736235874757	-0.48352888425583956	0	0.385	1	4.347144513740482e-6	-0.4297427329242859	0.013	0.283	0.09065969883405776	0.01783736235874757	1.304137684830732e-5	Valve
Tnfsf12	2.1612060217732126e-5	-0.37996834324154377	0	0.372	0.4507195158408035	0.01783736235874757	-0.4148291208988377	0	0.385	1	1.003591740688288e-4	-0.25487537195548304	0.039	0.283	1	0.01783736235874757	6.483477941985038e-5	Valve
Polr1d	1.849428856949393e-10	-0.44177580748607104	0.463	0.866	3.856983881167959e-6	0.017840661357754518	-0.27255340979301235	0.462	0.808	1	4.7156874805278926e-7	-0.3198336849139676	0.442	0.765	0.00983456624064092	0.017840661357754518	5.548286569822065e-10	fLEC
Rps27a	0.002599571318313288	-0.3236991415565722	0.651	0.841	1	0.017924791226744927	-0.28386979936523105	0.644	0.727	1	3.058527501921629e-6	-0.26932675946425566	0.74	0.87	0.06378559105257557	0.017924791226744927	9.175554442022056e-6	unassigned-LEC
Kdm7a	0.0020879319534436573	-0.2621193409058335	0.214	0.582	1	0.0010302048101401826	-0.46442117887829254	0.189	0.655	1	0.01800555920544512	-0.26431287109964746	0.308	0.525	1	0.01800555920544512	0.0030874315579470196	Collecting
Calr	0.005275650899062282	-0.27680998568499926	0.595	0.874	1	0.006657911838900606	-0.25492341974876953	0.646	0.885	1	0.01808864533430756	-0.25592555700092556	0.535	0.802	1	0.01808864533430756	0.015743602054474126	Marco_LEC
Ddah2	8.869378116774213e-6	-0.47249159009122027	0.054	0.5	0.1849708806253262	0.018183417392489142	-0.5054052368808409	0.182	0.564	1	0.012009999195182414	-0.37272666301798973	0.158	0.321	1	0.018183417392489142	2.6607898353415808e-5	Valve
Prickle1	1.6471771927038222e-5	-0.3817401561105765	0.081	0.511	0.3435188035383821	0.018216103082161116	-0.48123814179017693	0.091	0.462	1	2.5835924254210234e-4	-0.3196318194376702	0.053	0.283	1	0.018216103082161116	4.9414501827772484e-5	Valve
Ipo11	5.582471535205518e-5	-0.329104258412905	0.054	0.436	1	0.018216103082161116	-0.4824652368757282	0.091	0.462	1	0.01178892880254388	-0.3021350415767421	0.158	0.321	1	0.018216103082161116	1.6746479703360503e-4	Valve
Sec62	0.018218047059134337	-0.3697993287318217	0.099	0.227	1	0.014907857596350577	-0.4483676283652396	0.127	0.303	1	0.0041930194723273865	-0.2901206247895447	0.082	0.18	1	0.018218047059134337	0.012526387899300322	unassigned-LEC
Myl6	0.001390149368377609	-0.4400084144995826	0.474	0.75	1	0.018234131353807546	-0.3349007872751997	0.475	0.636	1	8.848478022959438e-5	-0.301657854016945	0.526	0.68	1	0.018234131353807546	2.654308527125825e-4	unassigned-LEC
Ubash3b	3.9423687015891e-6	-0.4449064746049695	0.095	0.541	0.08221809927164068	0.0010586025215906737	-0.4160060379496411	0.054	0.379	1	0.01826702365129383	-0.2966234075227796	0.154	0.344	1	0.01826702365129383	1.1827059478015637e-5	Collecting
Cux1	2.6449855600126832e-8	-0.5688870867262427	0	0.553	5.516117385406451e-4	0.0062595224196889876	-0.597660194866283	0.091	0.538	1	0.018272360694653145	-0.2722039336374932	0.197	0.34	1	0.018272360694653145	7.9349564701596e-8	Valve
Rpl9	3.461196979131447e-4	-0.4752796225656739	0.536	0.841	1	0.018353170971529793	-0.3930799604549404	0.559	0.848	1	1.54324529603641e-7	-0.3610624814753851	0.591	0.76	0.0032184380648839334	0.018353170971529793	4.629735173627451e-7	unassigned-LEC
Cracr2b	0.013616768194837741	-0.3604544073240517	0.043	0.202	1	0.01312035125508132	-0.33713574365227716	0.025	0.197	1	0.018355339574289992	-0.2763463734053819	0.062	0.185	1	0.018355339574289992	0.03884688149879595	tzLEC
Mmrn1	0.0015286529551344463	-0.42589658914527373	0.378	0.819	1	0.018406727918938652	-0.5766672400063044	0.455	0.744	1	1.5846205019551948e-5	-0.623070528264269	0.447	0.679	0.3304726056827559	0.018406727918938652	4.753786175599427e-5	Valve
Ylpm1	8.071095933912542e-6	-0.3165994708060027	0.127	0.471	0.16832270570174607	0.018420216122316427	-0.2693505914122072	0.15	0.427	1	1.561883944454384e-5	-0.261570823641572	0.121	0.477	0.3257308966159618	0.018420216122316427	2.4213092374494667e-5	Ptx3_LEC
Atp5g2	0.018482248312956164	-0.36576243635354244	0.196	0.424	1	0.006876886684414921	-0.44177776608407493	0.15	0.447	1	0.007388670345614513	-0.377662147427127	0.266	0.484	1	0.018482248312956164	0.020489110560605168	tzLEC
Zbtb20	2.8638471237424312e-9	-0.6801224004550175	0.548	0.959	5.97255317656484e-5	1.4349356544401164e-4	-0.6551572693929848	0.459	0.897	1	0.018490402254412758	-0.292274568188835	0.519	0.705	1	0.018490402254412758	8.591541346622433e-9	Collecting
Hras	1.8107094983669877e-5	-0.3289893294979684	0.317	0.655	0.3776234658844353	0.018500071338426925	-0.2942108661950032	0.35	0.663	1	2.7262635506574554e-5	-0.2921174334944434	0.303	0.733	0.5685622634896124	0.018500071338426925	5.432030135628006e-5	Ptx3_LEC
Lrpap1	3.9104520513059054e-4	-0.2800117964593475	0.317	0.609	1	0.018517082214194767	-0.2602904300791675	0.2	0.539	1	6.2872619825228034e-6	-0.3152851597481674	0.258	0.651	0.13112084864551307	0.018517082214194767	1.886166735882723e-5	Ptx3_LEC
Rps28	0.018523978705957112	-0.2973350350411117	0.604	0.818	1	0.004821472107387297	-0.39780093029983954	0.636	0.879	1	8.818862492064942e-13	-0.4596091871215502	0.64	0.86	1.8391737727201438e-8	0.018523978705957112	2.6456587476171555e-12	unassigned-LEC
Add3	9.189220075043255e-7	-0.499232957336761	0.108	0.66	0.01916411846650271	0.018611361741188548	-0.4427118752650764	0.182	0.59	1	2.8300112083876457e-4	-0.4141743238233925	0.211	0.453	1	0.018611361741188548	2.756763489260783e-6	Valve
Tcf25	7.701698732603878e-5	-0.3586230079765417	0.405	0.836	1	0.018626049391391307	-0.38617476342069534	0.351	0.621	1	1.2568301994046803e-4	-0.4866178583098858	0.288	0.639	1	0.018626049391391307	2.3103316758594117e-4	Collecting
Golga7	3.393896622792875e-5	-0.3110963554565916	0.413	0.747	0.707797140683454	0.018642920157366523	-0.2831609030264994	0.4	0.742	1	7.01747238864863e-6	-0.3580489987181479	0.379	0.756	0.14634938666526717	0.018642920157366523	2.105226943153529e-5	Ptx3_LEC
Lpcat1	3.76279903558756e-5	-0.32368530818961627	0.238	0.575	0.7847317388717856	0.018740800978587515	-0.29502958575150035	0.3	0.573	1	5.186584966210553e-8	-0.4240702345788056	0.167	0.605	0.0010816622947032108	0.018740800978587515	1.5559754091611744e-7	Ptx3_LEC
Cd93	7.0794811088627575e-6	-0.49215129895257487	0.054	0.521	0.1476425785253328	0.018216103082161116	-0.571665379068007	0.091	0.462	1	0.018794207212225585	-0.2584398529191072	0.237	0.434	1	0.018794207212225585	2.123829296978475e-5	Valve
Hcfc1r1	3.967693295800159e-6	-0.4460283219070265	0.081	0.543	0.08274624368391231	0.009879852379856068	-0.49103382798418416	0	0.436	1	0.018840745462478322	-0.2538654530918181	0.132	0.283	1	0.018840745462478322	1.1903032659692668e-5	Valve
Ppdpf	6.342816025828154e-8	-0.5542985227024799	0	0.532	0.0013227942821864614	0.01892032953113881	-0.4774241067262605	0.182	0.538	1	1.6309049892583843e-4	-0.41872057678616564	0.079	0.321	1	0.01892032953113881	1.902844687054504e-7	Valve
Mtss1	2.238254204277334e-7	-0.545650213613958	0.108	0.67	0.00466787914302038	0.01892032953113881	-0.4926820373394193	0.182	0.538	1	6.189084944585092e-4	-0.27531936555453806	0.105	0.358	1	0.01892032953113881	6.714761109897545e-7	Valve
Ndufc2	0.018929302449427223	-0.3211556329026683	0.152	0.374	1	0.010896363372561385	-0.4525210045914445	0.05	0.237	1	0.006870941169932649	-0.3535997273367897	0.141	0.331	1	0.018929302449427223	0.020471518388098096	tzLEC
Zmiz2	0.012121130768431833	-0.30057333862076946	0.043	0.212	1	0.01897082428029058	-0.3168627939286033	0.025	0.184	1	2.875883951416567e-4	-0.3829827630083957	0.016	0.218	1	0.01897082428029058	8.625170879555078e-4	tzLEC
Clcn3	6.502042073635736e-4	-0.46985927880131767	0.043	0.303	1	0.01897082428029058	-0.2822412244433862	0.025	0.184	1	0.0039266536697003	-0.27354332260856573	0.047	0.218	1	0.01897082428029058	0.0019493446004408162	tzLEC
R3hdm4	4.143937705505666e-4	-0.44997390077600874	0	0.232	1	0.01897082428029058	-0.2967733446444288	0.025	0.184	1	0.01908379968179174	-0.30852000157721127	0.078	0.21	1	0.01908379968179174	0.0012426662162210958	tzLEC
Cyb5r3	3.7793194710781483e-4	-0.28861124937356436	0.243	0.681	1	0.01920410629551407	-0.5331617808830806	0.273	0.615	1	0.004795502110552132	-0.41055441712966045	0.329	0.491	1	0.01920410629551407	0.0011333673976344973	Valve
Cpd	9.638677192992666e-7	-0.5368892394563578	0.162	0.67	0.020101461285986204	0.01920958428835551	-0.4762650083176309	0.455	0.718	1	0.00788130115548305	-0.2900574383071927	0.289	0.472	1	0.01920958428835551	2.8916003707757516e-6	Valve
Ftl1	1.0214955670907635e-10	-0.5040586422715685	0.762	1	2.1303290051677873e-6	0.01921130857832492	-0.3116423488879292	0.811	0.931	1	1.36585272228457e-4	-0.4097710042229097	0.673	0.934	1	0.01921130857832492	3.06448670095926e-10	Collecting
Scn1b	1.7154631088635074e-9	-0.6842304965245298	0.214	0.779	3.577598313534845e-5	3.03761383458502e-4	-0.5285806511971033	0.216	0.69	1	0.019289101767065372	-0.30989971464525545	0.327	0.508	1	0.019289101767065372	5.146389317762096e-9	Collecting
Gna12	7.142146104415892e-7	-0.7364796071054642	0.022	0.455	0.014894945700759343	0.019394807960865373	-0.3413686157038551	0.125	0.355	1	2.4892588769918264e-6	-0.6033778226322335	0.047	0.387	0.05191349387966454	0.019394807960865373	2.1426423010176e-6	tzLEC
Snrpf	5.265635694916899e-7	-0.3511296056951274	0.537	0.848	0.010981483241749192	0.019424157035533497	-0.2582787856987353	0.462	0.804	1	3.879679944183767e-12	-0.4608463190630434	0.433	0.866	8.091072523595245e-8	0.019424157035533497	1.1639039832506177e-11	fLEC
Galnt18	0.0011673797788217476	-0.4686159378871749	0.065	0.313	1	0.019483864954343972	-0.3306798145358646	0.025	0.184	1	0.005380102238195173	-0.2784556843837876	0.047	0.21	1	0.019483864954343972	0.003498052600697857	tzLEC
Sumo2	0.019499127727259615	-0.3591931970398554	0.261	0.495	1	0.015811917031246608	-0.4137236455803922	0.2	0.447	1	0.016473206226171898	-0.30710960498618156	0.281	0.524	1	0.019499127727259615	0.046689654176767015	tzLEC
Glo1	9.846538895157642e-5	-0.35216301242315545	0.167	0.557	1	0.017814487829930208	-0.32162073776043754	0.216	0.517	1	0.01968444621137873	-0.2773912895998932	0.192	0.393	1	0.01968444621137873	2.953670815109296e-4	Collecting
Ets1	8.497186454236889e-6	-0.48929859409512555	0.333	0.787	0.17720882350311032	0.0027264480754723482	-0.48074625348098265	0.324	0.724	1	0.01985833647547011	-0.29827482201911126	0.462	0.672	1	0.01985833647547011	2.549134275679126e-5	Collecting
Smim11	3.847913149440407e-5	-0.3395314478029354	0.108	0.564	0.802482287315797	0.01990197300183957	-0.38720686910642077	0.273	0.564	1	0.00188494559340516	-0.34343058697279194	0.158	0.358	1	0.01990197300183957	1.1543295260950429e-4	Valve
Atp5k	8.04390826817113e-5	-0.4570548759612042	0.351	0.798	1	0.01992150830397401	-0.3663128478759685	0.636	0.846	1	0.00519295719178251	-0.35193190506011063	0.553	0.679	1	0.01992150830397401	2.412978372275424e-4	Valve
Cldn11	1.6922422510535396e-5	-0.4442026281045781	0.081	0.521	0.3529171214572157	0.019947421549163166	-0.5160473348864328	0.091	0.487	1	0.007756718528140222	-0.33115703751235653	0.237	0.434	1	0.019947421549163166	5.076640843130135e-5	Valve
Atraid	9.243552469714214e-8	-0.5596111217678633	0.095	0.607	0.0019277428675588994	1.9388525010670851e-4	-0.5812016460186307	0.189	0.69	1	0.01995173193478597	-0.28266293092967293	0.192	0.377	1	0.01995173193478597	2.7730654845844855e-7	Collecting
Comt	2.708566714261605e-7	-0.6523890172974945	0.324	0.872	0.0056487158825925775	0.0018362053530734574	-0.487019828834258	0.727	0.821	1	0.020055653110364374	-0.27032245230377816	0.553	0.679	1	0.020055653110364374	8.125697941884917e-7	Valve
Ube2e3	3.0367905083193605e-4	-0.2991746062786028	0.162	0.553	1	0.020141880014283915	-0.4206571358111093	0.455	0.641	1	0.00854606010221361	-0.27124226171620613	0.171	0.358	1	0.020141880014283915	9.10760517603642e-4	Valve
Phldb2	2.0432308549132706e-5	-0.4378823401893246	0.143	0.533	0.4261157947921626	0.01266465000921993	-0.27639054960185094	0.081	0.345	1	0.02019859673373193	-0.2681647476158856	0.154	0.344	1	0.02019859673373193	6.129567321823024e-5	Collecting
March2	4.533285756335519e-5	-0.4026325920860413	0.19	0.566	0.9454167444837726	4.95620743356459e-4	-0.4280452473608311	0.027	0.345	1	0.020229749610515102	-0.2632469380817599	0.154	0.328	1	0.020229749610515102	1.3599240757930313e-4	Collecting
Sned1	8.98205524092299e-8	-0.5404801730009332	0.027	0.585	0.0018732076204944896	0.020255289419016824	-0.4912032704586342	0.091	0.564	1	9.074870935594726e-6	-0.4842067008113759	0.132	0.453	0.189256433361828	0.020255289419016824	2.6946163302449574e-7	Valve
Npm1	2.0297165569222438e-7	-0.40000210021112703	0.429	0.839	0.00423297387946134	0.020302489450214987	-0.2529221570409904	0.451	0.77	1	1.6455326683296717e-5	-0.3317716704952065	0.363	0.727	0.34317583798015305	0.020302489450214987	6.089148434842018e-7	Marco_LEC
Hspb1	1.0369584633213389e-6	-0.5894059363131192	0.162	0.713	0.021625768752566523	0.004131348315732999	-0.8111379451771605	0.182	0.615	1	0.020302936662398182	-0.412880760212601	0.224	0.377	1	0.020302936662398182	3.1108721641165653e-6	Valve
Iars2	3.6284525114565526e-9	-0.42643008548827255	0.032	0.494	7.56713771264264e-5	0.020347138579539865	-0.2505182476411735	0.2	0.506	1	1.260217395476959e-5	-0.28332597453759223	0.197	0.535	0.2628183378267198	0.020347138579539865	1.0885357494872686e-8	Ptx3_LEC
Coa3	2.4692313184079605e-5	-0.32134084647248085	0.286	0.632	0.5149581914539801	0.02037298530792898	-0.2650526736876143	0.35	0.596	1	1.098524778071753e-5	-0.35632957948124183	0.303	0.663	0.22909734246686408	0.02037298530792898	3.295538131647183e-5	Ptx3_LEC
Ttn	2.575022318423299e-6	-0.4622256028664654	0.037	0.364	0.0537020904507179	0.020438484438063825	-0.29186861362238947	0.077	0.315	1	8.876507802406686e-6	-0.31521268435392646	0.087	0.329	0.18511957021919143	0.020438484438063825	7.725047063067148e-6	fLEC
