gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
Adamts10	8.891304384674876e-75	-0.5404751923388473	0.117	0.696	1.8542815294239455e-70	9.190003059462526e-58	-0.6154618475180789	0.089	0.67	1.9165751380509097e-53	2.1336555267443517e-43	-0.5528271187030047	0.106	0.614	4.449738601025345e-39	2.1336555267443517e-43	2.667391315402439e-74	CD34+ SC
Tmem86a	3.075504673748366e-48	-0.5096345841455522	0.057	0.493	6.413964997102217e-44	2.2032629979435347e-43	-0.44341137815906706	0.044	0.5	4.5949049822112415e-39	1.3358853992054528e-63	-0.5841120825763023	0.041	0.553	2.7859890000429717e-59	2.2032629979435347e-43	4.007656197616405e-63	Cxcl9+ TRC
H2afv	7.851999134283663e-87	-0.6241140214340111	0.163	0.786	1.6375344194548578e-82	2.1690275714054544e-51	-0.594480166241281	0.188	0.76	4.523507000166075e-47	2.223443504061633e-43	-0.5254615306130067	0.127	0.661	4.636991427720536e-39	2.223443504061633e-43	2.3555997402851027e-86	CD34+ SC
Sgce	2.4453761900277366e-43	-0.25010721776006273	0.168	0.381	5.099832044302845e-39	3.786767622183655e-53	-0.2758077818915906	0.173	0.428	7.897303876064012e-49	4.11229006830371e-66	-0.2547945847899301	0.123	0.363	8.576180937447388e-62	2.4453761900277366e-43	1.2336870204910942e-65	PvC
Rsu1	2.949102342265297e-43	-0.2852097852563914	0.477	0.563	6.150352934794277e-39	1.2325892567477607e-45	-0.26312817190723387	0.49	0.589	2.5705648949474547e-41	5.625702524800284e-45	-0.2519725184042661	0.492	0.558	1.1732402615470992e-40	2.949102342265297e-43	3.697767770243287e-45	BEC
Ndufb11	3.27521893513845e-43	-0.3052228141811194	0.534	0.682	6.830469089231237e-39	7.4038813973482805e-65	-0.3652594201084399	0.505	0.733	1.5440794654169838e-60	3.723815913537981e-72	-0.34957591162609436	0.462	0.704	7.76601808768346e-68	3.27521893513845e-43	1.1171447740613787e-71	PvC
Mtus1	3.506753694587728e-43	-0.32722067490829737	0.204	0.422	7.313334830062707e-39	4.52315134382987e-54	-0.37334168095760223	0.213	0.469	9.433032127557194e-50	6.030230444188161e-76	-0.34194215824464047	0.18	0.462	1.257604559135441e-71	3.506753694587728e-43	1.8090691332564654e-75	PvC
Lama4	3.575756267695348e-43	-0.3148741075183293	0.426	0.633	7.457239696278648e-39	5.2915706797674034e-45	-0.31673834790881394	0.447	0.668	1.103557065265492e-40	3.505545790731789e-49	-0.28679648505812694	0.364	0.598	7.310815746571146e-45	3.575756267695348e-43	1.0516637372195393e-48	PvC
Top2b	3.9805653277777195e-43	-0.30744165248741556	0.454	0.636	8.301468991080434e-39	1.515564196679726e-45	-0.311479494641918	0.47	0.654	3.1607091321755687e-41	3.1346940421644095e-45	-0.27076072292839126	0.421	0.641	6.537404424933876e-41	3.9805653277777195e-43	4.5466925900391446e-45	PvC
Atp5d	1.0294161395628324e-42	-0.2696174913657903	0.711	0.78	2.146847359058287e-38	3.9110405045744185e-54	-0.30931377711115116	0.663	0.802	8.15647497228995e-50	1.4170548095940872e-80	-0.3397776651796115	0.608	0.781	2.955267805408469e-76	1.0294161395628324e-42	4.251164428782302e-80	PvC
Spry1	1.0882661373871691e-42	-0.3279895232043987	0.35	0.582	2.2695790295209413e-38	1.8176311919251522e-51	-0.36726870155338154	0.32	0.585	3.7906698507599047e-47	1.9091111737785612e-54	-0.3077315909643817	0.306	0.56	3.9814513529151895e-50	1.0882661373871691e-42	5.727333521335681e-54	PvC
Pbk	4.637122827986386e-202	-0.541462399064687	0.004	0.463	9.670719657765607e-198	1.570983699100251e-73	-0.4452203184885504	0.003	0.25	3.276286504473574e-69	1.2816939215135248e-42	-0.322695665460395	0.01	0.234	2.672972673316456e-38	1.2816939215135248e-42	1.3911368483958975e-201	Cxcl9+ TRC
Gdf10	1.8441831581829756e-56	-0.6995526237675822	0.144	0.633	3.846043976390595e-52	3.465043141982088e-68	-1.0501219103263661	0.137	0.777	7.226347472603644e-64	2.1267475649864377e-42	-0.9017362862005358	0.162	0.661	4.4353320467792157e-38	2.1267475649864377e-42	1.0395129425946197e-67	CD34+ SC
Ndc80	2.592054102345846e-120	-0.3630732288594094	0.007	0.373	5.405728830442262e-116	2.98911992692391e-42	-0.268519904417454	0.007	0.227	6.233809607599814e-38	7.8858113518935645e-84	-0.3788835723564498	0.01	0.34	1.6445859574374028e-79	2.98911992692391e-42	7.776162307037313e-120	Cxcl9+ TRC
Ldb2	3.4389145213119377e-60	-0.38205934070611086	0.409	0.552	7.1718562341960465e-56	6.624571762455222e-94	-0.43736979505023404	0.391	0.595	1.3815544410600366e-89	3.039618846168693e-42	-0.28467278030983967	0.44	0.521	6.339125103684809e-38	3.039618846168693e-42	1.9873715287365345e-93	BEC
Apbb2	3.2143245654458864e-42	-0.29105036073315776	0.389	0.594	6.703473881237396e-38	7.046610680239364e-62	-0.3705748870899209	0.337	0.605	1.4695706573639193e-57	4.1454535589312024e-57	-0.2943584173466989	0.325	0.587	8.645343397151023e-53	3.2143245654458864e-42	2.1139832040717876e-61	PvC
Mcf2l	1.1946202085440868e-67	-0.35805505047697794	0.188	0.381	2.491380444918693e-63	3.43835330873298e-42	-0.276297349179746	0.214	0.359	7.17068582536263e-38	5.357041394083605e-63	-0.2969971960939559	0.196	0.35	1.1172109827361357e-58	3.43835330873298e-42	3.5838606256322095e-67	BEC
Ushbp1	3.438867982792368e-42	-0.3078995844178683	0.493	0.558	7.171759178113484e-38	6.195601242187755e-45	-0.27689596016841733	0.494	0.593	1.2920926390582563e-40	7.232759393291065e-52	-0.28898264869475015	0.481	0.56	1.5083919714708515e-47	3.438867982792368e-42	2.169827817987299e-51	BEC
H3f3a	9.627799291835435e-104	-0.5001694350221733	0.897	0.992	2.00787754231228e-99	1.938686230287435e-57	-0.45786181412799243	0.914	0.978	4.0431301332644456e-53	4.3296360650400153e-42	-0.5488488993168632	0.797	0.969	9.029456013640952e-38	4.3296360650400153e-42	2.8883397875506483e-103	CD34+ SC
Cd36	1.1322530698266264e-138	-0.8301462250524457	0.283	0.58	2.361313777123429e-134	4.424497947042877e-42	-0.43274587056010716	0.388	0.539	9.227290468557919e-38	1.1827304024401652e-102	-0.5481597909703856	0.322	0.556	2.4665842542889645e-98	4.424497947042877e-42	3.3967592094797844e-138	BEC
Smim14	5.222728765215064e-42	-0.2771873329166935	0.333	0.459	1.0892000839856016e-37	3.343184859072437e-88	-0.3605808223460204	0.289	0.51	6.972212023595567e-84	5.7901966284539084e-52	-0.27205035373690506	0.348	0.471	1.2075455068640627e-47	5.222728765215064e-42	1.0029554577217264e-87	BEC
Nrarp	1.0162510877497003e-41	-0.31075403857815614	0.302	0.44	2.1193916435019998e-37	6.045055606524163e-56	-0.3270817901547617	0.288	0.461	1.2606963467406142e-51	1.2918207262224948e-47	-0.2791835726409305	0.268	0.397	2.6940921245370128e-43	1.0162510877497003e-41	1.8135166819572435e-55	BEC
Bri3	1.0389572629534672e-41	-0.28973378257989935	0.586	0.712	2.1667453718894557e-37	1.4073438199508518e-81	-0.4259419950384816	0.505	0.753	2.9350155365075015e-77	1.4084525989562479e-49	-0.2864609770337332	0.513	0.711	2.937327895123255e-45	1.0389572629534672e-41	4.222031459852581e-81	PvC
Aldh2	3.0002031948855365e-91	-0.707007393603201	0.526	0.931	6.256923762933786e-87	9.575251882561498e-44	-0.5663039650794943	0.639	0.927	1.9969187801082004e-39	1.0953889536912387e-41	-0.7238256349116106	0.36	0.874	2.2844336629230785e-37	1.0953889536912387e-41	9.000609584656474e-91	CD34+ SC
Nbeal1	6.95776642594441e-45	-0.3226485092426089	0.468	0.659	1.4510421881307066e-40	5.12437529487131e-54	-0.35324425291157957	0.397	0.64	1.0686884677454116e-49	1.3656112017865362e-41	-0.2623841413016539	0.402	0.621	2.8479821613258213e-37	1.3656112017865362e-41	1.537312588461395e-53	PvC
Daam1	1.422877430422067e-41	-0.3299132682110112	0.534	0.673	2.9674108811452206e-37	1.859997607544225e-71	-0.43226403398566393	0.457	0.703	3.8790250105334814e-67	5.691832718228138e-56	-0.330262452712514	0.446	0.656	1.1870317133864782e-51	1.422877430422067e-41	5.579992822632657e-71	PvC
Arhgef17	1.7085755396463996e-41	-0.30168872559386567	0.399	0.6	3.5632342879325665e-37	2.921161396278539e-80	-0.4351784875164132	0.29	0.609	6.092082091938892e-76	6.244299015260813e-63	-0.3242418814857868	0.351	0.615	1.3022485596326426e-58	1.7085755396463996e-41	8.76348418883548e-80	PvC
Anapc13	2.0470006099291397e-41	-0.3106821173433747	0.364	0.564	4.269019772007221e-37	1.159999217230596e-45	-0.30925941412761987	0.363	0.594	2.419178367534408e-41	5.23400601522319e-67	-0.3339407714899441	0.295	0.563	1.0915519544747961e-62	2.0470006099291397e-41	1.570201804566947e-66	PvC
Nostrin	1.1506642872035553e-51	-0.34300464135462266	0.187	0.347	2.3997103709630146e-47	5.759367956941029e-53	-0.30934117912103154	0.221	0.39	1.2011161874200516e-48	2.122548677756637e-41	-0.2506604154999644	0.222	0.342	4.426575267461467e-37	2.122548677756637e-41	1.727810387082315e-52	BEC
Zfhx3	6.84762907217668e-43	-0.334379822206652	0.331	0.559	1.4280730430024465e-38	5.106375944408911e-50	-0.3618870087080343	0.311	0.58	1.0649347032064785e-45	3.078613396071728e-41	-0.26780229998123406	0.326	0.556	6.4204482375075895e-37	3.078613396071728e-41	1.5319127833226745e-49	PvC
Ccnd2	3.390482742304306e-41	-0.28705284448528	0.77	0.775	7.070851759075629e-37	2.2720840094246826e-54	-0.3708410521701637	0.712	0.8	4.738431201655176e-50	3.524342147782185e-62	-0.3197017171493928	0.713	0.793	7.350015549199747e-58	3.390482742304306e-41	1.0573026443346562e-61	PvC
Nr4a2	5.032207010525891e-41	-0.32432986133794206	0.184	0.327	1.0494667720451746e-36	1.805132949450689e-79	-0.3977518063995724	0.175	0.39	3.764604766079412e-75	5.070296746221874e-58	-0.29695966576523236	0.183	0.332	1.0574103864245719e-53	5.032207010525891e-41	5.415398848351984e-79	BEC
Jag2	5.415525134404939e-41	-0.25819983173347905	0.211	0.364	1.12940776678015e-36	7.878920082179958e-47	-0.2675819552481592	0.191	0.353	1.6431487831386305e-42	7.103353633064858e-54	-0.25848927493122975	0.22	0.372	1.4814044001756762e-49	5.415525134404939e-41	2.131006089919459e-53	BEC
Svil	5.507726445249897e-41	-0.2614224742127065	0.18	0.402	1.148636350156866e-36	2.329712207599946e-65	-0.35754983479138713	0.165	0.451	4.858614808949688e-61	1.18049405905723e-47	-0.25027153383607825	0.166	0.379	2.461920360163853e-43	5.507726445249897e-41	6.989136622799746e-65	PvC
Mnd1	9.087371791870634e-64	-0.6055900105433616	0.03	0.433	1.8951713871946207e-59	5.778408823403872e-41	-0.6274483274328221	0.035	0.432	1.2050871601208774e-36	6.310451428210532e-45	-0.6520453825394253	0.031	0.404	1.3160446453533064e-40	5.778408823403872e-41	2.7262115375612014e-63	Cxcl9+ TRC
Drap1	5.985659047915883e-41	-0.2726419857244682	0.623	0.739	1.2483091944428576e-36	1.4503471575242887e-43	-0.29647275989655597	0.578	0.729	3.024698997016904e-39	3.102274701871403e-66	-0.32643498901130974	0.534	0.739	6.469793890752811e-62	5.985659047915883e-41	9.30682410561413e-66	PvC
Sptssa	1.8936663325200267e-76	-0.5837768345983307	0.221	0.793	3.9492411364705157e-72	3.533627899096993e-49	-0.5837311887461791	0.228	0.782	7.369380983566779e-45	6.26697634120891e-41	-0.5622638126969921	0.17	0.709	1.3069779159591182e-36	6.26697634120891e-41	5.680998997560077e-76	CD34+ SC
Spr	6.44902480633945e-41	-0.25479140569609915	0.188	0.394	1.3449441233620922e-36	8.350480107617478e-45	-0.26414677128242836	0.171	0.393	1.741492626443625e-40	3.056046185400481e-65	-0.2650093684837964	0.154	0.404	6.373384319652703e-61	6.44902480633945e-41	9.168138556201295e-65	PvC
Scd2	2.51541854197001e-93	-0.7908150976211165	0.142	0.798	5.245905369278456e-89	2.0977560230733133e-67	-0.7696289939743897	0.105	0.749	4.3748701861193947e-63	6.834899953273525e-41	-0.6891091152073983	0.224	0.811	1.4254183852551935e-36	6.834899953273525e-41	7.5462556259099945e-93	CD34+ SC
Cenpw	4.2657656242813666e-95	-0.7640246437111397	0.061	0.716	8.89625420943879e-91	8.471248559625862e-41	-0.5456884160326245	0.058	0.545	1.7666788871099734e-36	3.35626603214151e-56	-0.5659729898100878	0.059	0.617	6.99949281003112e-52	8.471248559625862e-41	1.2797296872844246e-94	Cxcl9+ TRC
Cenpe	2.4500512687905247e-105	-0.6603035134756795	0.022	0.507	5.1095819210626394e-101	4.678103345947228e-103	-0.8865481821222946	0.031	0.682	9.756184527972942e-99	8.971786557641937e-41	-0.609695699401946	0.034	0.404	1.8710660865962258e-36	8.971786557641937e-41	7.350153806371628e-105	Cxcl9+ TRC
Pea15a	1.096240707048343e-40	-0.29469362741228056	0.43	0.517	2.286209994549319e-36	3.367814026642202e-64	-0.33348511012741666	0.409	0.557	7.023576152562313e-60	2.205564851708274e-46	-0.26945541125631584	0.449	0.53	4.599705498237606e-42	1.096240707048343e-40	1.010344207992662e-63	BEC
Man1a	2.1924296578464256e-52	-0.37258006021753765	0.345	0.566	4.5723120514387204e-48	1.3353805775842216e-40	-0.3257034592291044	0.395	0.585	2.784936194551894e-36	3.1109225161284594e-84	-0.39923832264940934	0.287	0.584	6.487828907385902e-80	1.3353805775842216e-40	9.332767548385479e-84	PvC
Atpif1	1.7550132860286675e-43	-0.25720622966006523	0.722	0.801	3.6600802080127863e-39	1.4383907848824975e-40	-0.2581652744098144	0.711	0.828	2.9997639818724486e-36	8.968149680643498e-84	-0.3442941832448514	0.651	0.822	1.8703076158982015e-79	1.4383907848824975e-40	2.690444904193017e-83	PvC
Ost4	4.263513624115188e-41	-0.2732207832244147	0.614	0.716	8.891557663092225e-37	1.5102796290249422e-40	-0.2862445186623811	0.596	0.739	3.149688166331517e-36	6.752981154714558e-45	-0.2682252210600987	0.539	0.702	1.4083342198157211e-40	1.5102796290249422e-40	2.0258943464143581e-44	PvC
Cbx6	6.729208215448647e-72	-0.5494620623110265	0.151	0.727	1.4033763733318154e-67	5.54410705020385e-57	-0.5954027792919576	0.135	0.737	1.156223525320013e-52	1.7475171596991838e-40	-0.49016580924520736	0.128	0.646	3.644447036552648e-36	1.7475171596991838e-40	2.018762464634605e-71	CD34+ SC
Bnip3l	1.084927209270779e-94	-0.7098165561424621	0.233	0.844	2.26261569493421e-90	1.4561354273174076e-58	-0.6932284014602998	0.266	0.844	3.0367704336704534e-54	1.7897626952154846e-40	-0.5863247059876696	0.195	0.732	3.732550100871893e-36	1.7897626952154846e-40	3.2547816278122866e-94	CD34+ SC
Anp32a	3.090117961999138e-63	-0.4915778116930378	0.134	0.656	6.444441009749202e-59	2.000593872615828e-40	-0.5002336830367324	0.167	0.648	4.172238521340309e-36	1.022778033116822e-46	-0.5243445830289413	0.108	0.646	2.1330035880651325e-42	2.000593872615828e-40	9.270353885997413e-63	CD34+ SC
Haus4	3.441029657264814e-104	-0.40095344519666754	0.02	0.493	7.17626735022577e-100	6.758330925625128e-80	-0.3961965141638098	0.016	0.455	1.4094499145391204e-75	2.5609950051584366e-40	-0.2889318196995557	0.019	0.298	5.34095508325792e-36	2.5609950051584366e-40	1.032308897179438e-103	Cxcl9+ TRC
Sri	2.9613456779114472e-40	-0.2876080652558216	0.546	0.677	6.175886411284323e-36	1.5464674353006855e-60	-0.3559963681210805	0.499	0.723	3.2251578363195793e-56	1.729208571732442e-66	-0.33428885930589325	0.453	0.689	3.606264476348008e-62	2.9613456779114472e-40	5.187625715197277e-66	PvC
Fuca1	3.3628031002782347e-40	-0.2536402419495949	0.169	0.371	7.013125865630258e-36	8.847882628512901e-67	-0.3077922197489925	0.142	0.416	1.8452259221763654e-62	9.22639307743692e-81	-0.2964211503806225	0.113	0.374	1.92416427629947e-76	3.3628031002782347e-40	2.7679179232310543e-80	PvC
Ppp1r12b	1.4328035811979972e-71	-0.39158851003798134	0.205	0.5	2.988111868588423e-67	4.8729252852281e-49	-0.31311973076792615	0.181	0.422	1.0162485682343202e-44	3.3662114646151075e-40	-0.25331819475975825	0.229	0.431	7.020234009454806e-36	3.3662114646151075e-40	4.298410743593982e-71	PvC
Steap4	4.171897228272824e-56	-0.4650172775070699	0.441	0.664	8.700491669562975e-52	6.466373772162063e-43	-0.38694608272747477	0.501	0.685	1.3485622501843983e-38	3.4476245906117145e-40	-0.32480673272438154	0.399	0.587	7.19002108372073e-36	3.4476245906117145e-40	1.2515691684818528e-55	PvC
Fhl1	2.2164822967853672e-54	-0.49900338399917554	0.159	0.645	4.622473829945884e-50	3.499833522954074e-40	-0.5453166675654842	0.135	0.62	7.298902812120722e-36	4.7562409319610715e-54	-0.5457292716246219	0.066	0.591	9.919140463604815e-50	3.499833522954074e-40	6.649446890356051e-54	CD34+ SC
Ckb	5.121101132940249e-75	-0.6808229518330335	0.169	0.758	1.0680056412746888e-70	3.940318138945032e-40	-0.5898069137450458	0.135	0.609	8.217533478769865e-36	9.5130782437297e-48	-0.6117158528930056	0.109	0.654	1.983952467729829e-43	3.940318138945032e-40	1.536330339882051e-74	CD34+ SC
Park7	4.584206769067915e-40	-0.29212498436437506	0.503	0.658	9.560363216891137e-36	7.886851778339535e-59	-0.35199434786263417	0.444	0.688	1.64480293837271e-54	7.504103519874795e-65	-0.3300472468728515	0.426	0.68	1.5649807890698885e-60	4.584206769067915e-40	2.2512310559624428e-64	PvC
Rps3	4.764885535024795e-40	-0.5921653149700461	0.807	0.983	9.937168783294211e-36	1.3948321135580636e-63	-0.5524575143814929	0.861	0.976	2.908922372825342e-59	4.545594956422782e-87	-0.5048757931264554	0.872	0.97	9.479838281619712e-83	4.764885535024795e-40	1.3636784869268206e-86	Marco_LEC
Paip2	5.510972103626413e-40	-0.29183205525689465	0.475	0.636	1.1493132322112885e-35	1.6584704154877833e-43	-0.2989966729799558	0.468	0.685	3.458740051499772e-39	1.5792053488305264e-52	-0.28798551858012433	0.431	0.659	3.2934327549860626e-48	5.510972103626413e-40	4.7376160464915435e-52	PvC
Ltbp4	2.297619270529301e-47	-0.3722300753862291	0.508	0.573	4.791684988688857e-43	5.720513664126965e-40	-0.31679483451235046	0.546	0.605	1.1930131246536786e-35	1.5360705746142732e-64	-0.3657278845871291	0.552	0.6	3.2034751833580667e-60	5.720513664126965e-40	4.608211723842767e-64	BEC
Gabarap	3.8921429026985444e-94	-0.5369813090808462	0.829	0.987	8.117064023577815e-90	2.4639655227076586e-66	-0.5687829337029525	0.865	0.994	5.138600097606822e-62	5.759249906709132e-40	-0.5457505550988727	0.743	0.969	1.2010915680441895e-35	5.759249906709132e-40	1.1676428708095722e-93	CD34+ SC
Atp5j	6.207919476510149e-40	-0.25163143425588363	0.725	0.786	1.2946616068261916e-35	1.806287129544979e-45	-0.2592967263760029	0.719	0.816	3.7670118086660537e-41	1.635710593819777e-76	-0.3280832093727877	0.643	0.803	3.4112744434111446e-72	6.207919476510149e-40	4.9071317814593313e-76	PvC
Sult5a1	1.6544507205058465e-73	-0.5710965456693894	0.039	0.577	3.450356977614943e-69	1.7172671945223807e-46	-0.5815239510898789	0.089	0.592	3.581360734176425e-42	6.528865440209363e-40	-0.44423537079887787	0.057	0.472	1.3615948875556626e-35	6.528865440209363e-40	4.9633521615174854e-73	CD34+ SC
Susd2	1.2234592129841287e-63	-0.38191190057743557	0.194	0.45	2.5515241886784005e-59	6.812593768203177e-40	-0.28200710043161126	0.247	0.462	1.4207664303587724e-35	3.773044605764383e-82	-0.3413889120897642	0.185	0.469	7.868684525321622e-78	6.812593768203177e-40	1.1319133817293116e-81	PvC
Trarg1	9.116776066241577e-45	-0.3304327195354155	0.032	0.373	1.9013036486146808e-40	8.016818671033407e-56	-0.448123492626208	0.023	0.432	1.6719075338440172e-51	7.667427014641203e-40	-0.3942897268499057	0.032	0.383	1.599041903903423e-35	7.667427014641203e-40	2.4050456013100178e-55	Cxcl9+ TRC
Hcfc1r1	2.736042873185403e-82	-0.6969110292251888	0.363	0.888	5.7060174120281585e-78	2.0234738475444733e-59	-0.7815195574231062	0.449	0.911	4.219954709053999e-55	8.578188371165245e-40	-0.6830763114419082	0.271	0.819	1.7889811848065119e-35	8.578188371165245e-40	8.208128619556185e-82	CD34+ SC
Reep3	6.69377428304468e-51	-0.33261534063043785	0.469	0.663	1.3959866267289681e-46	3.57317447042688e-58	-0.35902025503438995	0.457	0.694	7.451855358075259e-54	1.1721182252795766e-39	-0.25016230217861624	0.461	0.655	2.444452558820557e-35	1.1721182252795766e-39	1.071952341128061e-57	PvC
Ccdc28b	1.8286342848391134e-59	-0.38030572174200394	0.043	0.513	3.813616801031971e-55	1.1914684690655401e-39	-0.4052147886320212	0.051	0.469	2.4848074922361837e-35	3.970157114191618e-45	-0.4048716521385256	0.033	0.425	8.279762661646619e-41	1.1914684690655401e-39	5.485902854517316e-59	CD34+ SC
Tacc1	1.3305508560861805e-43	-0.29876731768514414	0.482	0.56	2.7748638103677296e-39	2.74170425929094e-63	-0.33145720895683267	0.463	0.594	5.717824232751256e-59	1.846473566724159e-39	-0.25011517346314766	0.474	0.537	3.8508206234032337e-35	1.846473566724159e-39	8.22511277787282e-63	BEC
Ech1	1.646163193652209e-63	-0.5220528817799799	0.221	0.75	3.433073340361682e-59	2.2597427191828444e-39	-0.5116093350971846	0.253	0.732	4.712693440855822e-35	2.960202788849396e-47	-0.561555938869273	0.126	0.669	6.173502916145415e-43	2.2597427191828444e-39	4.938489580956646e-63	CD34+ SC
Efnb2	3.1624044125469254e-39	-0.33681469998238217	0.333	0.466	6.595194402366613e-35	7.99873228493363e-55	-0.373462204329983	0.297	0.477	1.6681356180229086e-50	7.53296509409215e-46	-0.3129722911558747	0.343	0.47	1.5709998703729178e-41	3.1624044125469254e-39	2.3996196854800679e-54	BEC
Zfp36l2	3.642179919694439e-39	-0.2827587356679057	0.391	0.513	7.595766222522753e-35	3.699278750447272e-72	-0.36644893133745465	0.377	0.562	7.714845834057785e-68	1.9740472687792323e-53	-0.30007632233860376	0.454	0.55	4.116875579039089e-49	3.642179919694439e-39	1.1097836251341683e-71	BEC
Col1a1	3.2140124885424194e-80	-0.6920582837262451	0.389	0.694	6.702823044855216e-76	1.8911450747367776e-61	-0.6321824684944508	0.482	0.714	3.94398305336355e-57	4.8177036966982645e-39	-0.4380999746479183	0.517	0.654	1.004732105946423e-34	4.8177036966982645e-39	9.642037465627353e-80	PvC
Cbx3	1.798971579188258e-86	-0.6441941523676971	0.46	0.941	3.7517552283971123e-82	1.012061962354078e-48	-0.6675107124282995	0.435	0.883	2.1106552224894296e-44	4.8286003393757366e-39	-0.6560575293885592	0.344	0.858	1.00700460077681e-34	4.8286003393757366e-39	5.3969147375647246e-86	CD34+ SC
Tmem160	7.542308688647782e-39	-0.2713649385717141	0.336	0.453	1.572948477017495e-34	8.771793465923118e-71	-0.3326043440457218	0.314	0.506	1.8293575273182665e-66	1.516122471525132e-46	-0.2575042792148782	0.37	0.482	3.161873414365663e-42	7.542308688647782e-39	2.6315380397769502e-70	BEC
Ctsk	8.81507056255629e-39	-0.2618611981926795	0.244	0.459	1.8383829658211142e-34	4.6792115938018815e-61	-0.3178283981141958	0.196	0.477	9.758495778873823e-57	6.275223770851362e-53	-0.2522964749165427	0.186	0.422	1.3086979174110516e-48	8.81507056255629e-39	1.403763478140564e-60	PvC
Hist1h1c	9.208261292558507e-39	-0.32118155491159156	0.021	0.284	1.9203828925630766e-34	8.372561816282175e-80	-0.6380096380477592	0.022	0.523	1.7460977667856476e-75	5.741366201852813e-53	-0.4029349161899745	0.021	0.362	1.1973619213964042e-48	9.208261292558507e-39	2.511768544884625e-79	Cxcl9+ TRC
